dataset,architecture,seed,epoch,layer,criterion,criterion_group,previous_epoch,spearman,topk_jaccard,topk_ratio
FashionMNIST,small,44,6,a2,activation_variance,baseline,5,0.8722764430345071,1.0,0.05
FashionMNIST,small,44,6,a2,activation_variance,baseline,5,0.8722764430345071,0.7142857142857143,0.1
FashionMNIST,small,44,6,a2,activation_variance,baseline,5,0.8722764430345071,0.6129032258064516,0.2
FashionMNIST,small,44,6,a1,class_selectivity,loss_free,5,0.6215137903410392,0.3333333333333333,0.05
FashionMNIST,small,44,6,a1,class_selectivity,loss_free,5,0.6215137903410392,0.3888888888888889,0.1
FashionMNIST,small,44,6,a1,class_selectivity,loss_free,5,0.6215137903410392,0.3972602739726027,0.2
FashionMNIST,small,44,6,a2,class_selectivity,loss_free,5,0.8314978383525641,1.0,0.05
FashionMNIST,small,44,6,a2,class_selectivity,loss_free,5,0.8314978383525641,0.7142857142857143,0.1
FashionMNIST,small,44,6,a2,class_selectivity,loss_free,5,0.8314978383525641,0.6129032258064516,0.2
FashionMNIST,small,44,6,a1,firing_rate,baseline,5,0.6178096107881583,0.3333333333333333,0.05
FashionMNIST,small,44,6,a1,firing_rate,baseline,5,0.6178096107881583,0.35135135135135137,0.1
FashionMNIST,small,44,6,a1,firing_rate,baseline,5,0.6178096107881583,0.4782608695652174,0.2
FashionMNIST,small,44,6,a2,firing_rate,baseline,5,0.8205602155817462,1.0,0.05
FashionMNIST,small,44,6,a2,firing_rate,baseline,5,0.8205602155817462,0.7142857142857143,0.1
FashionMNIST,small,44,6,a2,firing_rate,baseline,5,0.8205602155817462,0.6666666666666666,0.2
FashionMNIST,small,44,6,a1,hebbian,loss_free,5,0.5394920176241703,0.2,0.05
FashionMNIST,small,44,6,a1,hebbian,loss_free,5,0.5394920176241703,0.28205128205128205,0.1
FashionMNIST,small,44,6,a1,hebbian,loss_free,5,0.5394920176241703,0.3783783783783784,0.2
FashionMNIST,small,44,6,a2,hebbian,loss_free,5,0.842662454930514,1.0,0.05
FashionMNIST,small,44,6,a2,hebbian,loss_free,5,0.842662454930514,0.7142857142857143,0.1
FashionMNIST,small,44,6,a2,hebbian,loss_free,5,0.842662454930514,0.6129032258064516,0.2
FashionMNIST,small,44,6,a1,mean_activation,baseline,5,0.5311133840695811,0.2631578947368421,0.05
FashionMNIST,small,44,6,a1,mean_activation,baseline,5,0.5311133840695811,0.28205128205128205,0.1
FashionMNIST,small,44,6,a1,mean_activation,baseline,5,0.5311133840695811,0.36,0.2
FashionMNIST,small,44,6,a2,mean_activation,baseline,5,0.8444936580596497,1.0,0.05
FashionMNIST,small,44,6,a2,mean_activation,baseline,5,0.8444936580596497,0.7142857142857143,0.1
FashionMNIST,small,44,6,a2,mean_activation,baseline,5,0.8444936580596497,0.6129032258064516,0.2
FashionMNIST,small,44,6,a1,output_weight_norm,baseline,5,0.983990901808194,0.6,0.05
FashionMNIST,small,44,6,a1,output_weight_norm,baseline,5,0.983990901808194,0.9230769230769231,0.1
FashionMNIST,small,44,6,a1,output_weight_norm,baseline,5,0.983990901808194,0.8214285714285714,0.2
FashionMNIST,small,44,6,a2,output_weight_norm,baseline,5,0.9801089544039553,1.0,0.05
FashionMNIST,small,44,6,a2,output_weight_norm,baseline,5,0.9801089544039553,0.6,0.1
FashionMNIST,small,44,6,a2,output_weight_norm,baseline,5,0.9801089544039553,0.8518518518518519,0.2
FashionMNIST,small,44,6,a1,redundancy,loss_free,5,0.6610989940856965,0.2,0.05
FashionMNIST,small,44,6,a1,redundancy,loss_free,5,0.6610989940856965,0.21951219512195122,0.1
FashionMNIST,small,44,6,a1,redundancy,loss_free,5,0.6610989940856965,0.3972602739726027,0.2
FashionMNIST,small,44,6,a2,redundancy,loss_free,5,0.8180168940874613,0.5,0.05
FashionMNIST,small,44,6,a2,redundancy,loss_free,5,0.8180168940874613,0.8461538461538461,0.1
FashionMNIST,small,44,6,a2,redundancy,loss_free,5,0.8180168940874613,0.5625,0.2
FashionMNIST,small,44,7,a1,activation_variance,baseline,6,0.6014698729686427,0.2,0.05
FashionMNIST,small,44,7,a1,activation_variance,baseline,6,0.6014698729686427,0.21951219512195122,0.1
FashionMNIST,small,44,7,a1,activation_variance,baseline,6,0.6014698729686427,0.3076923076923077,0.2
FashionMNIST,small,44,7,a2,activation_variance,baseline,6,0.8967058372791346,1.0,0.05
FashionMNIST,small,44,7,a2,activation_variance,baseline,6,0.8967058372791346,0.6,0.1
FashionMNIST,small,44,7,a2,activation_variance,baseline,6,0.8967058372791346,0.7241379310344828,0.2
FashionMNIST,small,44,7,a1,class_selectivity,loss_free,6,0.6846975852597849,0.3333333333333333,0.05
FashionMNIST,small,44,7,a1,class_selectivity,loss_free,6,0.6846975852597849,0.3157894736842105,0.1
FashionMNIST,small,44,7,a1,class_selectivity,loss_free,6,0.6846975852597849,0.2911392405063291,0.2
FashionMNIST,small,44,7,a2,class_selectivity,loss_free,6,0.8871721359880712,1.0,0.05
FashionMNIST,small,44,7,a2,class_selectivity,loss_free,6,0.8871721359880712,0.7142857142857143,0.1
FashionMNIST,small,44,7,a2,class_selectivity,loss_free,6,0.8871721359880712,0.7241379310344828,0.2
FashionMNIST,small,44,7,a1,firing_rate,baseline,6,0.6420168058223198,0.4117647058823529,0.05
FashionMNIST,small,44,7,a1,firing_rate,baseline,6,0.6420168058223198,0.3157894736842105,0.1
FashionMNIST,small,44,7,a1,firing_rate,baseline,6,0.6420168058223198,0.3246753246753247,0.2
FashionMNIST,small,44,7,a2,firing_rate,baseline,6,0.8892915391908403,1.0,0.05
FashionMNIST,small,44,7,a2,firing_rate,baseline,6,0.8892915391908403,0.7142857142857143,0.1
FashionMNIST,small,44,7,a2,firing_rate,baseline,6,0.8892915391908403,0.7857142857142857,0.2
FashionMNIST,small,44,7,a1,hebbian,loss_free,6,0.5767767223620965,0.2631578947368421,0.05
FashionMNIST,small,44,7,a1,hebbian,loss_free,6,0.5767767223620965,0.28205128205128205,0.1
FashionMNIST,small,44,7,a1,hebbian,loss_free,6,0.5767767223620965,0.3783783783783784,0.2
FashionMNIST,small,44,7,a2,hebbian,loss_free,6,0.8921793320443019,1.0,0.05
FashionMNIST,small,44,7,a2,hebbian,loss_free,6,0.8921793320443019,0.7142857142857143,0.1
FashionMNIST,small,44,7,a2,hebbian,loss_free,6,0.8921793320443019,0.7857142857142857,0.2
FashionMNIST,small,44,7,a1,mean_activation,baseline,6,0.5796907186999314,0.3333333333333333,0.05
FashionMNIST,small,44,7,a1,mean_activation,baseline,6,0.5796907186999314,0.19047619047619047,0.1
FashionMNIST,small,44,7,a1,mean_activation,baseline,6,0.5796907186999314,0.3783783783783784,0.2
FashionMNIST,small,44,7,a2,mean_activation,baseline,6,0.86114043900545,1.0,0.05
FashionMNIST,small,44,7,a2,mean_activation,baseline,6,0.86114043900545,0.7142857142857143,0.1
FashionMNIST,small,44,7,a2,mean_activation,baseline,6,0.86114043900545,0.7857142857142857,0.2
FashionMNIST,small,44,7,a1,output_weight_norm,baseline,6,0.9811505779354543,0.6,0.05
FashionMNIST,small,44,7,a1,output_weight_norm,baseline,6,0.9811505779354543,0.6666666666666666,0.1
FashionMNIST,small,44,7,a1,output_weight_norm,baseline,6,0.9811505779354543,0.8214285714285714,0.2
FashionMNIST,small,44,7,a2,output_weight_norm,baseline,6,0.9893162882255997,0.7142857142857143,0.05
FashionMNIST,small,44,7,a2,output_weight_norm,baseline,6,0.9893162882255997,0.8461538461538461,0.1
FashionMNIST,small,44,7,a2,output_weight_norm,baseline,6,0.9893162882255997,0.8518518518518519,0.2
FashionMNIST,small,44,7,a1,redundancy,loss_free,6,0.706884552316339,0.3333333333333333,0.05
FashionMNIST,small,44,7,a1,redundancy,loss_free,6,0.706884552316339,0.3157894736842105,0.1
FashionMNIST,small,44,7,a1,redundancy,loss_free,6,0.706884552316339,0.43661971830985913,0.2
FashionMNIST,small,44,7,a2,redundancy,loss_free,6,0.8669262014647665,0.5,0.05
FashionMNIST,small,44,7,a2,redundancy,loss_free,6,0.8669262014647665,0.8461538461538461,0.1
FashionMNIST,small,44,7,a2,redundancy,loss_free,6,0.8669262014647665,0.47058823529411764,0.2
FashionMNIST,small,44,8,a1,activation_variance,baseline,7,0.5292730029755093,0.2,0.05
FashionMNIST,small,44,8,a1,activation_variance,baseline,7,0.5292730029755093,0.25,0.1
FashionMNIST,small,44,8,a1,activation_variance,baseline,7,0.5292730029755093,0.2911392405063291,0.2
FashionMNIST,small,44,8,a2,activation_variance,baseline,7,0.8796488637859305,0.7142857142857143,0.05
FashionMNIST,small,44,8,a2,activation_variance,baseline,7,0.8796488637859305,0.7142857142857143,0.1
FashionMNIST,small,44,8,a2,activation_variance,baseline,7,0.8796488637859305,0.6666666666666666,0.2
FashionMNIST,small,44,8,a1,class_selectivity,loss_free,7,0.6076340409704738,0.3333333333333333,0.05
FashionMNIST,small,44,8,a1,class_selectivity,loss_free,7,0.6076340409704738,0.35135135135135137,0.1
FashionMNIST,small,44,8,a1,class_selectivity,loss_free,7,0.6076340409704738,0.3076923076923077,0.2
FashionMNIST,small,44,8,a2,class_selectivity,loss_free,7,0.8398770794348401,0.7142857142857143,0.05
FashionMNIST,small,44,8,a2,class_selectivity,loss_free,7,0.8398770794348401,0.6,0.1
FashionMNIST,small,44,8,a2,class_selectivity,loss_free,7,0.8398770794348401,0.5625,0.2
FashionMNIST,small,44,8,a1,firing_rate,baseline,7,0.6396130777077745,0.2631578947368421,0.05
FashionMNIST,small,44,8,a1,firing_rate,baseline,7,0.6396130777077745,0.3157894736842105,0.1
