dataset,architecture,seed,epoch,layer,criterion,criterion_group,previous_epoch,spearman,topk_jaccard,topk_ratio
MNIST,small,42,3,a1,redundancy,loss_free,2,0.8449485410943738,0.59375,0.2
MNIST,small,42,3,a2,redundancy,loss_free,2,0.8212604621251163,0.2,0.05
MNIST,small,42,3,a2,redundancy,loss_free,2,0.8212604621251163,0.3333333333333333,0.1
MNIST,small,42,3,a2,redundancy,loss_free,2,0.8212604621251163,0.7857142857142857,0.2
MNIST,small,42,4,a1,activation_variance,baseline,3,0.5234780020399321,0.5,0.05
MNIST,small,42,4,a1,activation_variance,baseline,3,0.5234780020399321,0.6666666666666666,0.1
MNIST,small,42,4,a1,activation_variance,baseline,3,0.5234780020399321,0.43661971830985913,0.2
MNIST,small,42,4,a2,activation_variance,baseline,3,0.7090887501849155,0.7142857142857143,0.05
MNIST,small,42,4,a2,activation_variance,baseline,3,0.7090887501849155,0.4117647058823529,0.1
MNIST,small,42,4,a2,activation_variance,baseline,3,0.7090887501849155,0.5151515151515151,0.2
MNIST,small,42,4,a1,class_selectivity,loss_free,3,0.6858282671917589,0.4117647058823529,0.05
MNIST,small,42,4,a1,class_selectivity,loss_free,3,0.6858282671917589,0.6129032258064516,0.1
MNIST,small,42,4,a1,class_selectivity,loss_free,3,0.6858282671917589,0.4166666666666667,0.2
MNIST,small,42,4,a2,class_selectivity,loss_free,3,0.7643242485419269,0.3333333333333333,0.05
MNIST,small,42,4,a2,class_selectivity,loss_free,3,0.7643242485419269,0.6,0.1
MNIST,small,42,4,a2,class_selectivity,loss_free,3,0.7643242485419269,0.5625,0.2
MNIST,small,42,4,a1,firing_rate,baseline,3,0.6809548486503381,0.5,0.05
MNIST,small,42,4,a1,firing_rate,baseline,3,0.6809548486503381,0.7857142857142857,0.1
MNIST,small,42,4,a1,firing_rate,baseline,3,0.6809548486503381,0.5,0.2
MNIST,small,42,4,a2,firing_rate,baseline,3,0.8381652982733626,0.7142857142857143,0.05
MNIST,small,42,4,a2,firing_rate,baseline,3,0.8381652982733626,0.7142857142857143,0.1
MNIST,small,42,4,a2,firing_rate,baseline,3,0.8381652982733626,0.6129032258064516,0.2
MNIST,small,42,4,a1,hebbian,loss_free,3,0.5615226294017117,0.4117647058823529,0.05
MNIST,small,42,4,a1,hebbian,loss_free,3,0.5615226294017117,0.6666666666666666,0.1
MNIST,small,42,4,a1,hebbian,loss_free,3,0.5615226294017117,0.4782608695652174,0.2
MNIST,small,42,4,a2,hebbian,loss_free,3,0.7781953542676349,0.5,0.05
MNIST,small,42,4,a2,hebbian,loss_free,3,0.7781953542676349,0.7142857142857143,0.1
MNIST,small,42,4,a2,hebbian,loss_free,3,0.7781953542676349,0.6129032258064516,0.2
MNIST,small,42,4,a1,mean_activation,baseline,3,0.5413529880426776,0.4117647058823529,0.05
MNIST,small,42,4,a1,mean_activation,baseline,3,0.5413529880426776,0.6666666666666666,0.1
MNIST,small,42,4,a1,mean_activation,baseline,3,0.5413529880426776,0.43661971830985913,0.2
MNIST,small,42,4,a2,mean_activation,baseline,3,0.7637348409966513,0.5,0.05
MNIST,small,42,4,a2,mean_activation,baseline,3,0.7637348409966513,0.8461538461538461,0.1
MNIST,small,42,4,a2,mean_activation,baseline,3,0.7637348409966513,0.5625,0.2
MNIST,small,42,4,a1,output_weight_norm,baseline,3,0.981706340123598,1.0,0.05
MNIST,small,42,4,a1,output_weight_norm,baseline,3,0.981706340123598,0.9230769230769231,0.1
MNIST,small,42,4,a1,output_weight_norm,baseline,3,0.981706340123598,0.8214285714285714,0.2
MNIST,small,42,4,a2,output_weight_norm,baseline,3,0.9459405328694378,0.5,0.05
MNIST,small,42,4,a2,output_weight_norm,baseline,3,0.9459405328694378,0.7142857142857143,0.1
MNIST,small,42,4,a2,output_weight_norm,baseline,3,0.9459405328694378,0.7241379310344828,0.2
MNIST,small,42,4,a1,redundancy,loss_free,3,0.8364481141467974,0.3333333333333333,0.05
MNIST,small,42,4,a1,redundancy,loss_free,3,0.8364481141467974,0.47058823529411764,0.1
MNIST,small,42,4,a1,redundancy,loss_free,3,0.8364481141467974,0.45714285714285713,0.2
MNIST,small,42,4,a2,redundancy,loss_free,3,0.8035885205122746,0.5,0.05
MNIST,small,42,4,a2,redundancy,loss_free,3,0.8035885205122746,0.2631578947368421,0.1
MNIST,small,42,4,a2,redundancy,loss_free,3,0.8035885205122746,0.5151515151515151,0.2
MNIST,small,42,5,a1,activation_variance,baseline,4,0.5051178971311799,0.3333333333333333,0.05
