dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,small,42,10,all,all,random,baseline,0,0.5,0,0.9179,0.9285,0.3929546175479889,0.3611782829761505,109386,0.5348166670919343,109184,0.534896401308615,0.0,0.0,0,0,0,0.3221432389691472,0.9285,0.3611782809972763,0.34071408899035305,234752,235146,"[0.9755102040816327, 0.9938325991189427, 0.8701550387596899, 0.9623762376237623, 0.9826883910386965, 0.820627802690583, 0.7797494780793319, 0.9445525291828794, 0.9640657084188912, 0.9682854311199207]","[0.9556898288016112, 0.9824098504837291, 0.8741188318227593, 0.960435212660732, 0.9769539078156313, 0.7525195968645016, 0.7831449126413155, 0.939565627950897, 0.9565217391304348, 0.9682702149437052]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.5,1,0.9691,0.9726,0.09746854129433632,0.08881309524700046,109386,0.5348166670919343,109184,0.534896401308615,0.0,0.0,0,0,0,0.31300207402091473,0.9726,0.08881309346109628,0.3290158809395507,234752,235146,"[0.9877551020408163, 0.9929515418502203, 0.9651162790697675, 0.9712871287128713, 0.9714867617107943, 0.9641255605381166, 0.9801670146137788, 0.9669260700389105, 0.9640657084188912, 0.9593657086223984]","[0.9798590130916415, 0.9832893579595426, 0.9617321248741189, 0.9574678536102869, 0.966933867735471, 0.9630459126539753, 0.9804727646454265, 0.9745042492917847, 0.9585921325051759, 0.962128966223132]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.5,3,0.9719,0.975,0.08577599372267723,0.07557102383691817,109386,0.5348166670919343,109184,0.534896401308615,0.0,0.0,0,0,0,0.32799355895258486,0.975,0.075571022692509,0.3278972019907087,234752,235146,"[0.9908163265306122, 0.9920704845814978, 0.9699612403100775, 0.9742574257425742, 0.9725050916496945, 0.968609865470852, 0.9812108559498957, 0.9717898832684825, 0.9661190965092402, 0.9603567888999008]","[0.9778449144008057, 0.9824098504837291, 0.9637462235649547, 0.9673590504451038, 0.9759519038076152, 0.9708846584546472, 0.9794450154162384, 0.9782813975448537, 0.9627329192546584, 0.9580348004094166]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.5,5,0.9733,0.9779,0.08251577879786491,0.07148053095694631,109386,0.5348166670919343,109184,0.534896401308615,0.0,0.0,0,0,0,0.31386136694345623,0.9779,0.07148053354751319,0.34221931791398674,234752,235146,"[0.9897959183673469, 0.9938325991189427, 0.9757751937984496, 0.9782178217821782, 0.9786150712830958, 0.9719730941704036, 0.9801670146137788, 0.9708171206225681, 0.9691991786447639, 0.9682854311199207]","[0.9778449144008057, 0.9832893579595426, 0.9707955689828801, 0.9683481701285855, 0.9749498997995992, 0.9697648376259799, 0.9815005138746146, 0.9792256846081209, 0.9668737060041408, 0.9580348004094166]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.7,0,0.7589,0.779,1.2715088439941407,1.2369341676712036,63887,0.728309220654402,63761,0.7283899604689203,0.0,0.0,0,0,0,0.3260072839912027,0.779,1.2369341524124144,0.30906524299643934,234752,235146,"[0.3846938775510204, 0.9462555066079296, 0.7606589147286822, 0.9425742574257425, 0.9501018329938901, 0.647982062780269, 0.40187891440501045, 0.9046692607003891, 0.9045174537987679, 0.8870168483647175]","[0.3947633434038268, 0.941952506596306, 0.7190332326283988, 0.9050445103857567, 0.9569138276553106, 0.5599104143337066, 0.3977389516957862, 0.8923512747875354, 0.8892339544513458, 0.8710337768679631]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.7,1,0.947,0.9527,0.2095822211742401,0.18757167506217956,63887,0.728309220654402,63761,0.7283899604689203,0.0,0.0,0,0,0,0.310487390961498,0.9527,0.18757167511582373,0.30037864798214287,234752,235146,"[0.9897959183673469, 0.986784140969163, 0.9428294573643411, 0.9574257425742574, 0.9521384928716904, 0.899103139013453, 0.9624217118997912, 0.9562256809338522, 0.9240246406570842, 0.9464816650148662]","[0.9778449144008057, 0.9832893579595426, 0.9234642497482377, 0.9455984174085065, 0.9559118236472945, 0.9059350503919373, 0.9630010277492291, 0.9575070821529745, 0.9233954451345756, 0.9232343909928352]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.7,3,0.9583,0.963,0.14614384068250655,0.13075353876799345,63887,0.728309220654402,63761,0.7283899604689203,0.0,0.0,0,0,0,0.30841622897423804,0.963,0.13075353877991439,0.31645805900916457,234752,235146,"[0.9887755102040816, 0.9903083700440528, 0.9515503875968992, 0.9633663366336633, 0.9643584521384929, 0.9349775784753364, 0.9739039665970772, 0.9591439688715954, 0.9507186858316222, 0.9474727452923687]","[0.9788519637462235, 0.9824098504837291, 0.9476334340382678, 0.9455984174085065, 0.9609218436873748, 0.9451287793952967, 0.9784172661870504, 0.9707271010387157, 0.9409937888198758, 0.9263050153531218]",batch,both
MNIST,small,42,10,all,all,random,baseline,0,0.7,5,0.9609,0.9673,0.12918684808015823,0.11383514947295188,63887,0.728309220654402,63761,0.7283899604689203,0.0,0.0,0,0,0,0.3108205950120464,0.9673,0.11383514874875546,0.3235054250108078,234752,235146,"[0.9887755102040816, 0.9920704845814978, 0.9612403100775194, 0.9653465346534653, 0.9623217922606925, 0.9551569506726457, 0.9749478079331941, 0.9649805447470817, 0.9568788501026694, 0.9474727452923687]","[0.9778449144008057, 0.9824098504837291, 0.9566968781470292, 0.9465875370919882, 0.966933867735471, 0.9596864501679732, 0.9743062692702981, 0.9688385269121813, 0.9461697722567288, 0.925281473899693]",batch,both
MNIST,small,42,10,a1,layerwise,random,baseline,0,0.05,0,0.9768,0.9793,0.08838812242485583,0.06990503436159343,224190,0.04659232987165418,223808,0.04661941112322787,0.0,0.0,0,0,0,0.3215154509525746,0.9793,0.06990503537338227,0.3489674230804667,234752,235146,"[0.9877551020408163, 0.9938325991189427, 0.9844961240310077, 0.9861386138613861, 0.9796334012219959, 0.976457399103139, 0.9812108559498957, 0.9717898832684825, 0.9774127310061602, 0.9524281466798811]","[0.9808660624370594, 0.9912049252418645, 0.9758308157099698, 0.9831849653808111, 0.9779559118236473, 0.9776035834266518, 0.9835560123329907, 0.9678942398489141, 0.9782608695652174, 0.9498464687819856]",batch,both
MNIST,small,42,10,a1,layerwise,random,baseline,0,0.05,1,0.9806,0.9822,0.07410173723008484,0.0606157444025157,224190,0.04659232987165418,223808,0.04661941112322787,0.0,0.0,0,0,0,0.3321483749896288,0.9822,0.06061574431925546,0.30678241595160216,234752,235146,"[0.9897959183673469, 0.9920704845814978, 0.9825581395348837, 0.9811881188118812, 0.9826883910386965, 0.9820627802690582, 0.9843423799582464, 0.980544747081712, 0.9743326488706365, 0.9712586719524281]","[0.9869083585095669, 0.9841688654353562, 0.9768378650553877, 0.9762611275964391, 0.9859719438877755, 0.9809630459126539, 0.9886947584789312, 0.9848914069877243, 0.9772256728778468, 0.9631525076765609]",batch,both
