dataset,architecture,seed,epoch,layer,criterion,criterion_group,previous_epoch,spearman,topk_jaccard,topk_ratio
MNIST,deep,43,2,a1,output_weight_norm,baseline,1,0.911215681898811,0.5572519083969466,0.2
MNIST,deep,43,2,a2,output_weight_norm,baseline,1,0.8088680963252881,0.35135135135135137,0.05
MNIST,deep,43,2,a2,output_weight_norm,baseline,1,0.8088680963252881,0.5,0.1
MNIST,deep,43,2,a2,output_weight_norm,baseline,1,0.8088680963252881,0.5,0.2
MNIST,deep,43,2,a3,output_weight_norm,baseline,1,0.8617611295490959,0.4117647058823529,0.05
MNIST,deep,43,2,a3,output_weight_norm,baseline,1,0.8617611295490959,0.5625,0.1
MNIST,deep,43,2,a3,output_weight_norm,baseline,1,0.8617611295490959,0.6721311475409836,0.2
MNIST,deep,43,2,a4,output_weight_norm,baseline,1,0.8976639391165027,0.5,0.05
MNIST,deep,43,2,a4,output_weight_norm,baseline,1,0.8976639391165027,0.7241379310344828,0.1
MNIST,deep,43,2,a4,output_weight_norm,baseline,1,0.8976639391165027,0.6721311475409836,0.2
MNIST,deep,43,2,a5,output_weight_norm,baseline,1,0.9024789415857901,0.7142857142857143,0.05
MNIST,deep,43,2,a5,output_weight_norm,baseline,1,0.9024789415857901,0.5,0.1
MNIST,deep,43,2,a5,output_weight_norm,baseline,1,0.9024789415857901,0.7241379310344828,0.2
MNIST,deep,43,2,a6,output_weight_norm,baseline,1,0.9575091575091575,0.5,0.05
MNIST,deep,43,2,a6,output_weight_norm,baseline,1,0.9575091575091575,0.5,0.1
MNIST,deep,43,2,a6,output_weight_norm,baseline,1,0.9575091575091575,0.7142857142857143,0.2
MNIST,deep,43,2,a1,redundancy,loss_free,1,0.7292774541865361,0.35135135135135137,0.05
MNIST,deep,43,2,a1,redundancy,loss_free,1,0.7292774541865361,0.34210526315789475,0.1
MNIST,deep,43,2,a1,redundancy,loss_free,1,0.7292774541865361,0.4676258992805755,0.2
