dataset,architecture,seed,epoch,layer,criterion,criterion_group,reference_criterion,spearman,topk_jaccard,topk_ratio
MNIST,deep,43,10,a1,activation_variance,baseline,activation_fisher,0.8237651147249309,0.6129032258064516,0.05
MNIST,deep,43,10,a1,activation_variance,baseline,activation_fisher,0.8237651147249309,0.8545454545454545,0.1
MNIST,deep,43,10,a1,activation_variance,baseline,activation_fisher,0.8237651147249309,0.7586206896551724,0.2
MNIST,deep,43,10,a2,activation_variance,baseline,activation_fisher,0.7172696944028848,0.6666666666666666,0.05
MNIST,deep,43,10,a2,activation_variance,baseline,activation_fisher,0.7172696944028848,0.5692307692307692,0.1
MNIST,deep,43,10,a2,activation_variance,baseline,activation_fisher,0.7172696944028848,0.5,0.2
MNIST,deep,43,10,a3,activation_variance,baseline,activation_fisher,0.7454083019731853,0.7142857142857143,0.05
MNIST,deep,43,10,a3,activation_variance,baseline,activation_fisher,0.7454083019731853,0.8518518518518519,0.1
MNIST,deep,43,10,a3,activation_variance,baseline,activation_fisher,0.7454083019731853,0.6451612903225806,0.2
MNIST,deep,43,10,a4,activation_variance,baseline,activation_fisher,0.6487497295238368,0.7142857142857143,0.05
MNIST,deep,43,10,a4,activation_variance,baseline,activation_fisher,0.6487497295238368,0.5151515151515151,0.1
MNIST,deep,43,10,a4,activation_variance,baseline,activation_fisher,0.6487497295238368,0.5454545454545454,0.2
MNIST,deep,43,10,a5,activation_variance,baseline,activation_fisher,0.5585508192590302,0.3333333333333333,0.05
MNIST,deep,43,10,a5,activation_variance,baseline,activation_fisher,0.5585508192590302,1.0,0.1
MNIST,deep,43,10,a5,activation_variance,baseline,activation_fisher,0.5585508192590302,0.5625,0.2
MNIST,deep,43,10,a6,activation_variance,baseline,activation_fisher,0.498992673992674,0.2,0.05
MNIST,deep,43,10,a6,activation_variance,baseline,activation_fisher,0.498992673992674,0.3333333333333333,0.1
MNIST,deep,43,10,a6,activation_variance,baseline,activation_fisher,0.498992673992674,0.5,0.2
MNIST,deep,43,10,a1,class_selectivity,loss_free,activation_fisher,0.7486838896465031,0.42857142857142855,0.05
MNIST,deep,43,10,a1,class_selectivity,loss_free,activation_fisher,0.7486838896465031,0.8214285714285714,0.1
MNIST,deep,43,10,a1,class_selectivity,loss_free,activation_fisher,0.7486838896465031,0.7,0.2
MNIST,deep,43,10,a2,class_selectivity,loss_free,activation_fisher,0.6379772736497971,0.6666666666666666,0.05
MNIST,deep,43,10,a2,class_selectivity,loss_free,activation_fisher,0.6379772736497971,0.4782608695652174,0.1
MNIST,deep,43,10,a2,class_selectivity,loss_free,activation_fisher,0.6379772736497971,0.5111111111111111,0.2
MNIST,deep,43,10,a3,class_selectivity,loss_free,activation_fisher,0.6637965572996408,0.6,0.05
MNIST,deep,43,10,a3,class_selectivity,loss_free,activation_fisher,0.6637965572996408,0.8518518518518519,0.1
MNIST,deep,43,10,a3,class_selectivity,loss_free,activation_fisher,0.6637965572996408,0.5692307692307692,0.2
MNIST,deep,43,10,a4,class_selectivity,loss_free,activation_fisher,0.570394796843342,0.7142857142857143,0.05
MNIST,deep,43,10,a4,class_selectivity,loss_free,activation_fisher,0.570394796843342,0.42857142857142855,0.1
MNIST,deep,43,10,a4,class_selectivity,loss_free,activation_fisher,0.570394796843342,0.5,0.2
MNIST,deep,43,10,a5,class_selectivity,loss_free,activation_fisher,0.4699815015262673,0.3333333333333333,0.05
MNIST,deep,43,10,a5,class_selectivity,loss_free,activation_fisher,0.4699815015262673,1.0,0.1
MNIST,deep,43,10,a5,class_selectivity,loss_free,activation_fisher,0.4699815015262673,0.47058823529411764,0.2
MNIST,deep,43,10,a6,class_selectivity,loss_free,activation_fisher,0.26245421245421247,0.2,0.05
MNIST,deep,43,10,a6,class_selectivity,loss_free,activation_fisher,0.26245421245421247,0.2,0.1
MNIST,deep,43,10,a6,class_selectivity,loss_free,activation_fisher,0.26245421245421247,0.3333333333333333,0.2
MNIST,deep,43,10,a1,redundancy,loss_free,activation_fisher,-0.5044787188441519,0.0,0.05
MNIST,deep,43,10,a1,redundancy,loss_free,activation_fisher,-0.5044787188441519,0.0,0.1
MNIST,deep,43,10,a1,redundancy,loss_free,activation_fisher,-0.5044787188441519,0.02,0.2
MNIST,deep,43,10,a2,redundancy,loss_free,activation_fisher,-0.40399264853338335,0.0,0.05
MNIST,deep,43,10,a2,redundancy,loss_free,activation_fisher,-0.40399264853338335,0.009900990099009901,0.1
MNIST,deep,43,10,a2,redundancy,loss_free,activation_fisher,-0.40399264853338335,0.030303030303030304,0.2
MNIST,deep,43,10,a3,redundancy,loss_free,activation_fisher,-0.22815658143054074,0.0,0.05
MNIST,deep,43,10,a3,redundancy,loss_free,activation_fisher,-0.22815658143054074,0.0,0.1
MNIST,deep,43,10,a3,redundancy,loss_free,activation_fisher,-0.22815658143054074,0.07368421052631578,0.2
MNIST,deep,43,10,a4,redundancy,loss_free,activation_fisher,-0.02100779248790645,0.0,0.05
MNIST,deep,43,10,a4,redundancy,loss_free,activation_fisher,-0.02100779248790645,0.13636363636363635,0.1
MNIST,deep,43,10,a4,redundancy,loss_free,activation_fisher,-0.02100779248790645,0.14606741573033707,0.2
MNIST,deep,43,10,a5,redundancy,loss_free,activation_fisher,-0.15082036705074062,0.0,0.05
MNIST,deep,43,10,a5,redundancy,loss_free,activation_fisher,-0.15082036705074062,0.0,0.1
MNIST,deep,43,10,a5,redundancy,loss_free,activation_fisher,-0.15082036705074062,0.13636363636363635,0.2
MNIST,deep,43,10,a6,redundancy,loss_free,activation_fisher,-0.23083704912696074,0.0,0.05
MNIST,deep,43,10,a6,redundancy,loss_free,activation_fisher,-0.23083704912696074,0.09090909090909091,0.1
MNIST,deep,43,10,a6,redundancy,loss_free,activation_fisher,-0.23083704912696074,0.2,0.2
MNIST,deep,43,10,a1,hebbian,loss_free,activation_fisher,0.8220968080307339,0.42857142857142855,0.05
MNIST,deep,43,10,a1,hebbian,loss_free,activation_fisher,0.8220968080307339,0.7894736842105263,0.1
MNIST,deep,43,10,a1,hebbian,loss_free,activation_fisher,0.8220968080307339,0.7142857142857143,0.2
MNIST,deep,43,10,a2,hebbian,loss_free,activation_fisher,0.7012490963122386,0.6666666666666666,0.05
MNIST,deep,43,10,a2,hebbian,loss_free,activation_fisher,0.7012490963122386,0.5,0.1
MNIST,deep,43,10,a2,hebbian,loss_free,activation_fisher,0.7012490963122386,0.5111111111111111,0.2
MNIST,deep,43,10,a3,hebbian,loss_free,activation_fisher,0.686503927769113,0.6,0.05
MNIST,deep,43,10,a3,hebbian,loss_free,activation_fisher,0.686503927769113,0.9230769230769231,0.1
MNIST,deep,43,10,a3,hebbian,loss_free,activation_fisher,0.686503927769113,0.5692307692307692,0.2
MNIST,deep,43,10,a4,hebbian,loss_free,activation_fisher,0.6348248119184763,0.7142857142857143,0.05
MNIST,deep,43,10,a4,hebbian,loss_free,activation_fisher,0.6348248119184763,0.5151515151515151,0.1
MNIST,deep,43,10,a4,hebbian,loss_free,activation_fisher,0.6348248119184763,0.59375,0.2
MNIST,deep,43,10,a5,hebbian,loss_free,activation_fisher,0.6021625460314187,0.3333333333333333,0.05
MNIST,deep,43,10,a5,hebbian,loss_free,activation_fisher,0.6021625460314187,1.0,0.1
MNIST,deep,43,10,a5,hebbian,loss_free,activation_fisher,0.6021625460314187,0.6129032258064516,0.2
MNIST,deep,43,10,a6,hebbian,loss_free,activation_fisher,0.5059523809523809,0.2,0.05
MNIST,deep,43,10,a6,hebbian,loss_free,activation_fisher,0.5059523809523809,0.5,0.1
MNIST,deep,43,10,a6,hebbian,loss_free,activation_fisher,0.5059523809523809,0.4117647058823529,0.2
MNIST,deep,43,10,a1,weight_fisher,loss_aware,activation_fisher,0.9529226632591442,0.6666666666666666,0.05
MNIST,deep,43,10,a1,weight_fisher,loss_aware,activation_fisher,0.9529226632591442,1.0,0.1
MNIST,deep,43,10,a1,weight_fisher,loss_aware,activation_fisher,0.9529226632591442,0.8545454545454545,0.2
MNIST,deep,43,10,a2,weight_fisher,loss_aware,activation_fisher,0.9358696851402529,0.9230769230769231,0.05
MNIST,deep,43,10,a2,weight_fisher,loss_aware,activation_fisher,0.9358696851402529,0.7894736842105263,0.1
MNIST,deep,43,10,a2,weight_fisher,loss_aware,activation_fisher,0.9358696851402529,0.7435897435897436,0.2
MNIST,deep,43,10,a3,weight_fisher,loss_aware,activation_fisher,0.9538927125216421,0.7142857142857143,0.05
MNIST,deep,43,10,a3,weight_fisher,loss_aware,activation_fisher,0.9538927125216421,0.9230769230769231,0.1
MNIST,deep,43,10,a3,weight_fisher,loss_aware,activation_fisher,0.9538927125216421,0.7894736842105263,0.2
MNIST,deep,43,10,a4,weight_fisher,loss_aware,activation_fisher,0.947489891791652,0.8461538461538461,0.05
MNIST,deep,43,10,a4,weight_fisher,loss_aware,activation_fisher,0.947489891791652,0.7241379310344828,0.1
MNIST,deep,43,10,a4,weight_fisher,loss_aware,activation_fisher,0.947489891791652,0.8214285714285714,0.2
MNIST,deep,43,10,a5,weight_fisher,loss_aware,activation_fisher,0.9221116895463579,0.09090909090909091,0.05
MNIST,deep,43,10,a5,weight_fisher,loss_aware,activation_fisher,0.9221116895463579,1.0,0.1
MNIST,deep,43,10,a5,weight_fisher,loss_aware,activation_fisher,0.9221116895463579,0.7241379310344828,0.2
MNIST,deep,43,10,a6,weight_fisher,loss_aware,activation_fisher,0.6588369963369963,0.5,0.05
MNIST,deep,43,10,a6,weight_fisher,loss_aware,activation_fisher,0.6588369963369963,0.3333333333333333,0.1
MNIST,deep,43,10,a6,weight_fisher,loss_aware,activation_fisher,0.6588369963369963,0.4117647058823529,0.2
