dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,deep,43,10,all,all,random,baseline,0,0.7,1,0.9461,0.9478,0.23973161333799362,0.23151177699565886,166753,0.8154362267542374,166222,0.8156693577004968,0.0,0.0,0,0,0,0.33552379393950105,0.9478,0.2315117733478546,0.33164144901093096,901760,903498,"[0.9826530612244898, 0.9762114537444934, 0.9476744186046512, 0.9465346534653465, 0.9562118126272913, 0.9091928251121076, 0.9676409185803758, 0.9464980544747081, 0.9065708418891171, 0.931615460852329]","[0.971201588877855, 0.9581437670609645, 0.9512922465208747, 0.935672514619883, 0.9631147540983607, 0.9241917502787068, 0.9785056294779939, 0.9647058823529412, 0.8846938775510204, 0.9258893280632411]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.7,3,0.9665,0.9685,0.12628567547500133,0.11956893148720264,166753,0.8154362267542374,166222,0.8156693577004968,0.0,0.0,0,0,0,0.3133028120500967,0.9685,0.11956892650797964,0.32896493608132005,901760,903498,"[0.9857142857142858, 0.9876651982378855, 0.9680232558139535, 0.9693069306930693, 0.9582484725050916, 0.9630044843049327, 0.975991649269311, 0.9708171206225681, 0.9507186858316222, 0.9524281466798811]","[0.9771598808341608, 0.9808917197452229, 0.9731610337972167, 0.9541910331384016, 0.9692622950819673, 0.9609810479375697, 0.9866939611054247, 0.9725490196078431, 0.9357142857142857, 0.9525691699604744]",batch,both
MNIST,deep,43,10,all,all,random,baseline,0,0.7,5,0.9721,0.9733,0.10872330454885959,0.10355706193186343,166753,0.8154362267542374,166222,0.8156693577004968,0.0,0.0,0,0,0,0.33848911896348,0.9733,0.10355706334151328,0.3284734500339255,901760,903498,"[0.986734693877551, 0.9911894273127754, 0.9728682170542635, 0.9792079207920792, 0.9694501018329938, 0.9630044843049327, 0.9812108559498957, 0.9698443579766537, 0.9609856262833676, 0.9554013875123885]","[0.9801390268123138, 0.9836214740673339, 0.9771371769383698, 0.9649122807017544, 0.9784836065573771, 0.9620958751393534, 0.9877175025588536, 0.9764705882352941, 0.9469387755102041, 0.9614624505928854]",batch,both
MNIST,deep,43,10,a1,layerwise,random,baseline,0,0.05,0,0.9767,0.9775,0.09621370436549187,0.09318685434130021,871073,0.0358882919497332,869360,0.03592973740241301,0.0,0.0,0,0,0,0.3231111189816147,0.9775,0.09318685515192338,0.3482919849921018,901760,903498,"[0.9908163265306122, 0.9876651982378855, 0.9786821705426356, 0.9762376237623762, 0.9796334012219959, 0.9585201793721974, 0.9780793319415448, 0.9708171206225681, 0.9845995893223819, 0.9672943508424182]","[0.9940417080436942, 0.9818016378525932, 0.9811133200795229, 0.9668615984405458, 0.9836065573770492, 0.947603121516165, 0.9856704196519959, 0.9735294117647059, 0.9816326530612245, 0.9683794466403162]",batch,both
MNIST,deep,43,10,a1,layerwise,random,baseline,0,0.05,1,0.9831,0.9827,0.07776696845591068,0.0733619220526787,871073,0.0358882919497332,869360,0.03592973740241301,0.0,0.0,0,0,0,0.3274005900602788,0.9827,0.07336192276793445,0.34145628404803574,901760,903498,"[0.9908163265306122, 0.9911894273127754, 0.9825581395348837, 0.9851485148514851, 0.9816700610997964, 0.9753363228699552, 0.9843423799582464, 0.9815175097276264, 0.9774127310061602, 0.9752229930624381]","[0.9920556107249255, 0.9836214740673339, 0.9840954274353877, 0.9824561403508771, 0.9846311475409836, 0.9821627647714605, 0.9928352098259979, 0.9803921568627451, 0.9734693877551021, 0.9752964426877471]",batch,both
MNIST,deep,43,10,a1,layerwise,random,baseline,0,0.05,3,0.9839,0.9826,0.07977506648749114,0.07280239595465118,871073,0.0358882919497332,869360,0.03592973740241301,0.0,0.0,0,0,0,0.32156358391512185,0.9826,0.07280239566258842,0.3422371359774843,901760,903498,"[0.9908163265306122, 0.9903083700440528, 0.9854651162790697, 0.9851485148514851, 0.9775967413441955, 0.976457399103139, 0.9853862212943633, 0.97568093385214, 0.9784394250513347, 0.979187314172448]","[0.9920556107249255, 0.986351228389445, 0.9870775347912525, 0.9814814814814815, 0.9866803278688525, 0.9810479375696767, 0.9887410440122825, 0.9794117647058823, 0.9775510204081632, 0.9782608695652174]",batch,both
MNIST,deep,43,10,a1,layerwise,random,baseline,0,0.05,5,0.9844,0.9833,0.08874177223443985,0.08035781546446494,871073,0.0358882919497332,869360,0.03592973740241301,0.0,0.0,0,0,0,0.32136544096283615,0.9833,0.08035781603666953,0.33162709092721343,901760,903498,"[0.9918367346938776, 0.9929515418502203, 0.9844961240310077, 0.9841584158415841, 0.9775967413441955, 0.9730941704035875, 0.9864300626304802, 0.9785992217898832, 0.9794661190965093, 0.9821605550049554]","[0.9940417080436942, 0.9845313921747043, 0.9860834990059643, 0.9853801169590644, 0.9877049180327869, 0.9832775919732442, 0.9887410440122825, 0.9813725490196078, 0.9775510204081632, 0.9752964426877471]",batch,both
MNIST,deep,43,10,a1,layerwise,random,baseline,0,0.1,0,0.9775,0.9781,0.09295101183652878,0.09117370491665788,837351,0.07321211557745566,835664,0.07329666430092263,0.0,0.0,0,0,0,0.3354440879775211,0.9781,0.09117370474380442,0.3359546110732481,901760,903498,"[0.9908163265306122, 0.986784140969163, 0.9806201550387597, 0.9762376237623762, 0.9755600814663951, 0.9630044843049327, 0.9801670146137788, 0.9717898832684825, 0.9815195071868583, 0.9722497522299306]","[0.9940417080436942, 0.9799818016378526, 0.9821073558648111, 0.9707602339181286, 0.9774590163934426, 0.955406911928651, 0.9877175025588536, 0.9745098039215686, 0.976530612244898, 0.974308300395257]",batch,both
MNIST,deep,43,10,a1,layerwise,random,baseline,0,0.1,1,0.9836,0.9817,0.07752174716740846,0.07357321115490485,837351,0.07321211557745566,835664,0.07329666430092263,0.0,0.0,0,0,0,0.32971737009938806,0.9817,0.07357321267333318,0.328148873988539,901760,903498,"[0.9908163265306122, 0.9920704845814978, 0.9796511627906976, 0.9811881188118812, 0.9816700610997964, 0.9742152466367713, 0.9843423799582464, 0.9776264591439688, 0.9763860369609856, 0.977205153617443]","[0.9930486593843099, 0.9854413102820746, 0.9840954274353877, 0.9834307992202729, 0.9815573770491803, 0.979933110367893, 0.9928352098259979, 0.9823529411764705, 0.9734693877551021, 0.9792490118577075]",batch,both
MNIST,deep,43,10,a1,layerwise,random,baseline,0,0.1,3,0.9833,0.9827,0.08573334790691733,0.07647697809059746,837351,0.07321211557745566,835664,0.07329666430092263,0.0,0.0,0,0,0,0.33198020490817726,0.9827,0.07647697671857304,0.3361837569391355,901760,903498,"[0.9918367346938776, 0.9911894273127754, 0.9874031007751938, 0.9831683168316832, 0.9816700610997964, 0.9809417040358744, 0.9832985386221295, 0.9795719844357976, 0.9743326488706365, 0.9722497522299306]","[0.9950347567030785, 0.9854413102820746, 0.9870775347912525, 0.9853801169590644, 0.9825819672131147, 0.9843924191750278, 0.9887410440122825, 0.9823529411764705, 0.9683673469387755, 0.9733201581027668]",batch,both
