dataset,architecture,seed,epoch,layer,criterion,criterion_group,neuron_index,score
MNIST,medium,43,10,a3,activation_variance,baseline,39,5.115045547485352
MNIST,medium,43,10,a3,activation_variance,baseline,40,24.07653045654297
MNIST,medium,43,10,a3,activation_variance,baseline,41,14.904688835144043
MNIST,medium,43,10,a3,activation_variance,baseline,42,16.812091827392578
MNIST,medium,43,10,a3,activation_variance,baseline,43,8.429412841796875
MNIST,medium,43,10,a3,activation_variance,baseline,44,12.09813117980957
MNIST,medium,43,10,a3,activation_variance,baseline,45,9.785589218139648
MNIST,medium,43,10,a3,activation_variance,baseline,46,31.841617584228516
MNIST,medium,43,10,a3,activation_variance,baseline,47,4.926115989685059
MNIST,medium,43,10,a3,activation_variance,baseline,48,10.050374984741211
MNIST,medium,43,10,a3,activation_variance,baseline,49,21.31621551513672
MNIST,medium,43,10,a3,activation_variance,baseline,50,3.828523635864258
MNIST,medium,43,10,a3,activation_variance,baseline,51,4.54387092590332
MNIST,medium,43,10,a3,activation_variance,baseline,52,6.302304744720459
MNIST,medium,43,10,a3,activation_variance,baseline,53,12.476412773132324
MNIST,medium,43,10,a3,activation_variance,baseline,54,4.001673698425293
MNIST,medium,43,10,a3,activation_variance,baseline,55,19.90565299987793
MNIST,medium,43,10,a3,activation_variance,baseline,56,6.9146599769592285
MNIST,medium,43,10,a3,activation_variance,baseline,57,17.796926498413086
MNIST,medium,43,10,a3,activation_variance,baseline,58,17.362455368041992
MNIST,medium,43,10,a3,activation_variance,baseline,59,0.0
MNIST,medium,43,10,a3,activation_variance,baseline,60,26.296520233154297
MNIST,medium,43,10,a3,activation_variance,baseline,61,11.330769538879395
MNIST,medium,43,10,a3,activation_variance,baseline,62,14.591682434082031
MNIST,medium,43,10,a3,activation_variance,baseline,63,10.335298538208008
MNIST,medium,43,10,a3,activation_variance,baseline,64,8.178070068359375
MNIST,medium,43,10,a3,activation_variance,baseline,65,8.855881690979004
MNIST,medium,43,10,a3,activation_variance,baseline,66,22.776363372802734
MNIST,medium,43,10,a3,activation_variance,baseline,67,10.092358589172363
MNIST,medium,43,10,a3,activation_variance,baseline,68,7.954944610595703
MNIST,medium,43,10,a3,activation_variance,baseline,69,37.21041488647461
MNIST,medium,43,10,a3,activation_variance,baseline,70,13.36539077758789
MNIST,medium,43,10,a3,activation_variance,baseline,71,7.965435981750488
MNIST,medium,43,10,a3,activation_variance,baseline,72,21.446060180664062
MNIST,medium,43,10,a3,activation_variance,baseline,73,13.094508171081543
MNIST,medium,43,10,a3,activation_variance,baseline,74,4.751828193664551
MNIST,medium,43,10,a3,activation_variance,baseline,75,10.497905731201172
MNIST,medium,43,10,a3,activation_variance,baseline,76,8.75822639465332
MNIST,medium,43,10,a3,activation_variance,baseline,77,8.336209297180176
MNIST,medium,43,10,a3,activation_variance,baseline,78,0.0
MNIST,medium,43,10,a3,activation_variance,baseline,79,3.3622217178344727
MNIST,medium,43,10,a3,activation_variance,baseline,80,10.503642082214355
MNIST,medium,43,10,a3,activation_variance,baseline,81,10.781814575195312
MNIST,medium,43,10,a3,activation_variance,baseline,82,12.52018928527832
MNIST,medium,43,10,a3,activation_variance,baseline,83,8.024528503417969
MNIST,medium,43,10,a3,activation_variance,baseline,84,4.110799789428711
MNIST,medium,43,10,a3,activation_variance,baseline,85,8.471327781677246
MNIST,medium,43,10,a3,activation_variance,baseline,86,10.171347618103027
MNIST,medium,43,10,a3,activation_variance,baseline,87,33.64997863769531
MNIST,medium,43,10,a3,activation_variance,baseline,88,5.408320903778076
MNIST,medium,43,10,a3,activation_variance,baseline,89,0.0
MNIST,medium,43,10,a3,activation_variance,baseline,90,18.989423751831055
MNIST,medium,43,10,a3,activation_variance,baseline,91,17.98387336730957
MNIST,medium,43,10,a3,activation_variance,baseline,92,7.016770362854004
MNIST,medium,43,10,a3,activation_variance,baseline,93,4.919402122497559
MNIST,medium,43,10,a3,activation_variance,baseline,94,8.680724143981934
MNIST,medium,43,10,a3,activation_variance,baseline,95,1.235391616821289
MNIST,medium,43,10,a3,activation_variance,baseline,96,10.202346801757812
MNIST,medium,43,10,a3,activation_variance,baseline,97,6.102453708648682
MNIST,medium,43,10,a3,activation_variance,baseline,98,12.503747940063477
MNIST,medium,43,10,a3,activation_variance,baseline,99,6.518492698669434
MNIST,medium,43,10,a3,activation_variance,baseline,100,10.29857063293457
MNIST,medium,43,10,a3,activation_variance,baseline,101,9.271916389465332
MNIST,medium,43,10,a3,activation_variance,baseline,102,6.366521835327148
MNIST,medium,43,10,a3,activation_variance,baseline,103,29.34160614013672
MNIST,medium,43,10,a3,activation_variance,baseline,104,7.994873046875
MNIST,medium,43,10,a3,activation_variance,baseline,105,15.264750480651855
MNIST,medium,43,10,a3,activation_variance,baseline,106,19.382230758666992
MNIST,medium,43,10,a3,activation_variance,baseline,107,2.151139259338379
MNIST,medium,43,10,a3,activation_variance,baseline,108,12.083650588989258
MNIST,medium,43,10,a3,activation_variance,baseline,109,12.367488861083984
MNIST,medium,43,10,a3,activation_variance,baseline,110,11.260948181152344
MNIST,medium,43,10,a3,activation_variance,baseline,111,13.597047805786133
MNIST,medium,43,10,a3,activation_variance,baseline,112,6.682592391967773
MNIST,medium,43,10,a3,activation_variance,baseline,113,15.383833885192871
MNIST,medium,43,10,a3,activation_variance,baseline,114,5.06843376159668
MNIST,medium,43,10,a3,activation_variance,baseline,115,38.16575622558594
MNIST,medium,43,10,a3,activation_variance,baseline,116,4.3063764572143555
MNIST,medium,43,10,a3,activation_variance,baseline,117,8.062018394470215
MNIST,medium,43,10,a3,activation_variance,baseline,118,9.882672309875488
MNIST,medium,43,10,a3,activation_variance,baseline,119,7.92680549621582
MNIST,medium,43,10,a3,activation_variance,baseline,120,37.068084716796875
MNIST,medium,43,10,a3,activation_variance,baseline,121,12.745277404785156
MNIST,medium,43,10,a3,activation_variance,baseline,122,8.812865257263184
MNIST,medium,43,10,a3,activation_variance,baseline,123,13.183182716369629
MNIST,medium,43,10,a3,activation_variance,baseline,124,10.976439476013184
MNIST,medium,43,10,a3,activation_variance,baseline,125,3.955336809158325
MNIST,medium,43,10,a3,activation_variance,baseline,126,13.115987777709961
MNIST,medium,43,10,a3,activation_variance,baseline,127,7.626469612121582
MNIST,medium,43,10,a4,activation_variance,baseline,0,15.806291580200195
MNIST,medium,43,10,a4,activation_variance,baseline,1,29.521018981933594
MNIST,medium,43,10,a4,activation_variance,baseline,2,12.303192138671875
MNIST,medium,43,10,a4,activation_variance,baseline,3,19.85496711730957
MNIST,medium,43,10,a4,activation_variance,baseline,4,15.535635948181152
MNIST,medium,43,10,a4,activation_variance,baseline,5,28.482078552246094
MNIST,medium,43,10,a4,activation_variance,baseline,6,17.96322250366211
MNIST,medium,43,10,a4,activation_variance,baseline,7,12.033729553222656
MNIST,medium,43,10,a4,activation_variance,baseline,8,5.758393287658691
MNIST,medium,43,10,a4,activation_variance,baseline,9,13.949706077575684
MNIST,medium,43,10,a4,activation_variance,baseline,10,7.163527488708496
MNIST,medium,43,10,a4,activation_variance,baseline,11,22.316112518310547
MNIST,medium,43,10,a4,activation_variance,baseline,12,16.05544662475586
MNIST,medium,43,10,a4,activation_variance,baseline,13,20.233352661132812
MNIST,medium,43,10,a4,activation_variance,baseline,14,17.853614807128906
MNIST,medium,43,10,a4,activation_variance,baseline,15,12.715941429138184
MNIST,medium,43,10,a4,activation_variance,baseline,16,8.260916709899902
MNIST,medium,43,10,a4,activation_variance,baseline,17,5.0957794189453125
MNIST,medium,43,10,a4,activation_variance,baseline,18,9.353195190429688
MNIST,medium,43,10,a4,activation_variance,baseline,19,31.524532318115234
MNIST,medium,43,10,a4,activation_variance,baseline,20,7.689348220825195
MNIST,medium,43,10,a4,activation_variance,baseline,21,15.619580268859863
MNIST,medium,43,10,a4,activation_variance,baseline,22,34.27122497558594
MNIST,medium,43,10,a4,activation_variance,baseline,23,10.623514175415039
MNIST,medium,43,10,a4,activation_variance,baseline,24,9.309710502624512
MNIST,medium,43,10,a4,activation_variance,baseline,25,11.365427017211914
MNIST,medium,43,10,a4,activation_variance,baseline,26,6.852315425872803
MNIST,medium,43,10,a4,activation_variance,baseline,27,24.842281341552734
MNIST,medium,43,10,a4,activation_variance,baseline,28,22.841814041137695
MNIST,medium,43,10,a4,activation_variance,baseline,29,3.4323325157165527
MNIST,medium,43,10,a4,activation_variance,baseline,30,20.114540100097656
MNIST,medium,43,10,a4,activation_variance,baseline,31,38.032379150390625
MNIST,medium,43,10,a4,activation_variance,baseline,32,7.094340801239014
MNIST,medium,43,10,a4,activation_variance,baseline,33,11.239784240722656
MNIST,medium,43,10,a4,activation_variance,baseline,34,18.109668731689453
MNIST,medium,43,10,a4,activation_variance,baseline,35,12.048576354980469
MNIST,medium,43,10,a4,activation_variance,baseline,36,10.73036003112793
MNIST,medium,43,10,a4,activation_variance,baseline,37,18.934871673583984
MNIST,medium,43,10,a4,activation_variance,baseline,38,29.797122955322266
MNIST,medium,43,10,a4,activation_variance,baseline,39,10.672344207763672
MNIST,medium,43,10,a4,activation_variance,baseline,40,14.407978057861328
MNIST,medium,43,10,a4,activation_variance,baseline,41,10.525153160095215
MNIST,medium,43,10,a4,activation_variance,baseline,42,13.794702529907227
MNIST,medium,43,10,a4,activation_variance,baseline,43,13.530881881713867
MNIST,medium,43,10,a4,activation_variance,baseline,44,19.586196899414062
MNIST,medium,43,10,a4,activation_variance,baseline,45,26.243284225463867
MNIST,medium,43,10,a4,activation_variance,baseline,46,20.73288345336914
MNIST,medium,43,10,a4,activation_variance,baseline,47,21.532440185546875
MNIST,medium,43,10,a4,activation_variance,baseline,48,16.408370971679688
MNIST,medium,43,10,a4,activation_variance,baseline,49,11.885714530944824
MNIST,medium,43,10,a4,activation_variance,baseline,50,7.270826816558838
MNIST,medium,43,10,a4,activation_variance,baseline,51,12.394055366516113
MNIST,medium,43,10,a4,activation_variance,baseline,52,24.775360107421875
MNIST,medium,43,10,a4,activation_variance,baseline,53,18.403778076171875
MNIST,medium,43,10,a4,activation_variance,baseline,54,15.5260009765625
MNIST,medium,43,10,a4,activation_variance,baseline,55,3.3598599433898926
MNIST,medium,43,10,a4,activation_variance,baseline,56,17.549072265625
MNIST,medium,43,10,a4,activation_variance,baseline,57,17.014873504638672
MNIST,medium,43,10,a4,activation_variance,baseline,58,13.130794525146484
MNIST,medium,43,10,a4,activation_variance,baseline,59,47.4628791809082
MNIST,medium,43,10,a4,activation_variance,baseline,60,7.434622764587402
MNIST,medium,43,10,a4,activation_variance,baseline,61,15.45676040649414
MNIST,medium,43,10,a4,activation_variance,baseline,62,21.1135311126709
MNIST,medium,43,10,a4,activation_variance,baseline,63,12.928871154785156
MNIST,medium,43,10,a1,class_selectivity,loss_free,0,2.6819207668304443
MNIST,medium,43,10,a1,class_selectivity,loss_free,1,1.522674560546875
MNIST,medium,43,10,a1,class_selectivity,loss_free,2,0.8247316479682922
MNIST,medium,43,10,a1,class_selectivity,loss_free,3,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,4,0.4016636908054352
MNIST,medium,43,10,a1,class_selectivity,loss_free,5,1.9961563348770142
MNIST,medium,43,10,a1,class_selectivity,loss_free,6,0.7848116159439087
MNIST,medium,43,10,a1,class_selectivity,loss_free,7,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,8,1.6637095212936401
MNIST,medium,43,10,a1,class_selectivity,loss_free,9,0.9890042543411255
MNIST,medium,43,10,a1,class_selectivity,loss_free,10,2.3525021076202393
MNIST,medium,43,10,a1,class_selectivity,loss_free,11,2.0289177894592285
MNIST,medium,43,10,a1,class_selectivity,loss_free,12,1.0997494459152222
MNIST,medium,43,10,a1,class_selectivity,loss_free,13,0.3015316128730774
MNIST,medium,43,10,a1,class_selectivity,loss_free,14,1.2327076196670532
MNIST,medium,43,10,a1,class_selectivity,loss_free,15,1.2216503620147705
MNIST,medium,43,10,a1,class_selectivity,loss_free,16,1.6333959102630615
MNIST,medium,43,10,a1,class_selectivity,loss_free,17,4.133775234222412
MNIST,medium,43,10,a1,class_selectivity,loss_free,18,1.6880416870117188
MNIST,medium,43,10,a1,class_selectivity,loss_free,19,0.16790509223937988
MNIST,medium,43,10,a1,class_selectivity,loss_free,20,2.3119916915893555
MNIST,medium,43,10,a1,class_selectivity,loss_free,21,0.4493110477924347
MNIST,medium,43,10,a1,class_selectivity,loss_free,22,0.9074695110321045
MNIST,medium,43,10,a1,class_selectivity,loss_free,23,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,24,0.7386360764503479
MNIST,medium,43,10,a1,class_selectivity,loss_free,25,1.7708271741867065
MNIST,medium,43,10,a1,class_selectivity,loss_free,26,1.9963860511779785
MNIST,medium,43,10,a1,class_selectivity,loss_free,27,2.5361204147338867
MNIST,medium,43,10,a1,class_selectivity,loss_free,28,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,29,0.6895706057548523
MNIST,medium,43,10,a1,class_selectivity,loss_free,30,2.658627986907959
MNIST,medium,43,10,a1,class_selectivity,loss_free,31,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,32,2.596278190612793
MNIST,medium,43,10,a1,class_selectivity,loss_free,33,0.22997725009918213
MNIST,medium,43,10,a1,class_selectivity,loss_free,34,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,35,0.33648520708084106
MNIST,medium,43,10,a1,class_selectivity,loss_free,36,1.1391947269439697
MNIST,medium,43,10,a1,class_selectivity,loss_free,37,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,38,0.9945691823959351
MNIST,medium,43,10,a1,class_selectivity,loss_free,39,0.2597050964832306
MNIST,medium,43,10,a1,class_selectivity,loss_free,40,1.122183084487915
MNIST,medium,43,10,a1,class_selectivity,loss_free,41,2.5602712631225586
MNIST,medium,43,10,a1,class_selectivity,loss_free,42,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,43,0.11608663946390152
MNIST,medium,43,10,a1,class_selectivity,loss_free,44,0.4104476869106293
MNIST,medium,43,10,a1,class_selectivity,loss_free,45,3.031254529953003
MNIST,medium,43,10,a1,class_selectivity,loss_free,46,1.1846667528152466
MNIST,medium,43,10,a1,class_selectivity,loss_free,47,3.766852378845215
MNIST,medium,43,10,a1,class_selectivity,loss_free,48,1.561733365058899
MNIST,medium,43,10,a1,class_selectivity,loss_free,49,0.04704286903142929
MNIST,medium,43,10,a1,class_selectivity,loss_free,50,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,51,2.6075596809387207
MNIST,medium,43,10,a1,class_selectivity,loss_free,52,1.1380828619003296
MNIST,medium,43,10,a1,class_selectivity,loss_free,53,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,54,1.8648325204849243
MNIST,medium,43,10,a1,class_selectivity,loss_free,55,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,56,7.313720226287842
MNIST,medium,43,10,a1,class_selectivity,loss_free,57,0.7109680771827698
MNIST,medium,43,10,a1,class_selectivity,loss_free,58,0.5114154815673828
MNIST,medium,43,10,a1,class_selectivity,loss_free,59,2.257492780685425
MNIST,medium,43,10,a1,class_selectivity,loss_free,60,1.5555968284606934
MNIST,medium,43,10,a1,class_selectivity,loss_free,61,0.8969737887382507
MNIST,medium,43,10,a1,class_selectivity,loss_free,62,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,63,1.1633460521697998
MNIST,medium,43,10,a1,class_selectivity,loss_free,64,4.158236503601074
MNIST,medium,43,10,a1,class_selectivity,loss_free,65,2.193554401397705
MNIST,medium,43,10,a1,class_selectivity,loss_free,66,1.1929302215576172
MNIST,medium,43,10,a1,class_selectivity,loss_free,67,1.0657057762145996
MNIST,medium,43,10,a1,class_selectivity,loss_free,68,1.193697214126587
MNIST,medium,43,10,a1,class_selectivity,loss_free,69,2.136305570602417
MNIST,medium,43,10,a1,class_selectivity,loss_free,70,1.2322745323181152
MNIST,medium,43,10,a1,class_selectivity,loss_free,71,1.5239553451538086
MNIST,medium,43,10,a1,class_selectivity,loss_free,72,1.5684938430786133
MNIST,medium,43,10,a1,class_selectivity,loss_free,73,2.1515095233917236
MNIST,medium,43,10,a1,class_selectivity,loss_free,74,2.2112934589385986
MNIST,medium,43,10,a1,class_selectivity,loss_free,75,0.8132798671722412
MNIST,medium,43,10,a1,class_selectivity,loss_free,76,0.42240121960639954
MNIST,medium,43,10,a1,class_selectivity,loss_free,77,0.8995282053947449
MNIST,medium,43,10,a1,class_selectivity,loss_free,78,0.856558620929718
MNIST,medium,43,10,a1,class_selectivity,loss_free,79,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,80,0.9004353284835815
MNIST,medium,43,10,a1,class_selectivity,loss_free,81,0.7266998291015625
MNIST,medium,43,10,a1,class_selectivity,loss_free,82,0.38286516070365906
MNIST,medium,43,10,a1,class_selectivity,loss_free,83,1.2959078550338745
MNIST,medium,43,10,a1,class_selectivity,loss_free,84,0.010941071435809135
MNIST,medium,43,10,a1,class_selectivity,loss_free,85,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,86,2.2747817039489746
MNIST,medium,43,10,a1,class_selectivity,loss_free,87,1.0135546922683716
MNIST,medium,43,10,a1,class_selectivity,loss_free,88,2.0693774223327637
MNIST,medium,43,10,a1,class_selectivity,loss_free,89,2.989881753921509
MNIST,medium,43,10,a1,class_selectivity,loss_free,90,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,91,0.6291570663452148
MNIST,medium,43,10,a1,class_selectivity,loss_free,92,1.8845031261444092
MNIST,medium,43,10,a1,class_selectivity,loss_free,93,0.9134661555290222
MNIST,medium,43,10,a1,class_selectivity,loss_free,94,2.527174234390259
MNIST,medium,43,10,a1,class_selectivity,loss_free,95,1.0428872108459473
MNIST,medium,43,10,a1,class_selectivity,loss_free,96,2.017137289047241
MNIST,medium,43,10,a1,class_selectivity,loss_free,97,2.9350173473358154
MNIST,medium,43,10,a1,class_selectivity,loss_free,98,2.21075177192688
MNIST,medium,43,10,a1,class_selectivity,loss_free,99,0.9242147207260132
MNIST,medium,43,10,a1,class_selectivity,loss_free,100,2.1993446350097656
MNIST,medium,43,10,a1,class_selectivity,loss_free,101,0.9972671270370483
MNIST,medium,43,10,a1,class_selectivity,loss_free,102,0.4878327250480652
MNIST,medium,43,10,a1,class_selectivity,loss_free,103,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,104,0.9559741020202637
MNIST,medium,43,10,a1,class_selectivity,loss_free,105,2.456698179244995
MNIST,medium,43,10,a1,class_selectivity,loss_free,106,3.3952765464782715
MNIST,medium,43,10,a1,class_selectivity,loss_free,107,1.5986734628677368
MNIST,medium,43,10,a1,class_selectivity,loss_free,108,0.22121714055538177
MNIST,medium,43,10,a1,class_selectivity,loss_free,109,1.8622863292694092
MNIST,medium,43,10,a1,class_selectivity,loss_free,110,2.150216579437256
MNIST,medium,43,10,a1,class_selectivity,loss_free,111,0.9759343862533569
MNIST,medium,43,10,a1,class_selectivity,loss_free,112,3.232966661453247
MNIST,medium,43,10,a1,class_selectivity,loss_free,113,1.5748074054718018
MNIST,medium,43,10,a1,class_selectivity,loss_free,114,1.086817741394043
MNIST,medium,43,10,a1,class_selectivity,loss_free,115,2.792377233505249
MNIST,medium,43,10,a1,class_selectivity,loss_free,116,1.8645857572555542
MNIST,medium,43,10,a1,class_selectivity,loss_free,117,1.1467162370681763
MNIST,medium,43,10,a1,class_selectivity,loss_free,118,1.1914258003234863
MNIST,medium,43,10,a1,class_selectivity,loss_free,119,0.8355160355567932
MNIST,medium,43,10,a1,class_selectivity,loss_free,120,0.40689709782600403
MNIST,medium,43,10,a1,class_selectivity,loss_free,121,0.32236695289611816
MNIST,medium,43,10,a1,class_selectivity,loss_free,122,0.9945946931838989
MNIST,medium,43,10,a1,class_selectivity,loss_free,123,2.2586863040924072
MNIST,medium,43,10,a1,class_selectivity,loss_free,124,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,125,2.3414080142974854
MNIST,medium,43,10,a1,class_selectivity,loss_free,126,2.4468607902526855
MNIST,medium,43,10,a1,class_selectivity,loss_free,127,0.741612434387207
MNIST,medium,43,10,a1,class_selectivity,loss_free,128,1.3917466402053833
MNIST,medium,43,10,a1,class_selectivity,loss_free,129,0.15998531877994537
MNIST,medium,43,10,a1,class_selectivity,loss_free,130,2.3713598251342773
MNIST,medium,43,10,a1,class_selectivity,loss_free,131,0.6811471581459045
MNIST,medium,43,10,a1,class_selectivity,loss_free,132,1.9172873497009277
MNIST,medium,43,10,a1,class_selectivity,loss_free,133,1.2823457717895508
MNIST,medium,43,10,a1,class_selectivity,loss_free,134,2.1076622009277344
MNIST,medium,43,10,a1,class_selectivity,loss_free,135,0.8826971650123596
MNIST,medium,43,10,a1,class_selectivity,loss_free,136,1.7746797800064087
MNIST,medium,43,10,a1,class_selectivity,loss_free,137,0.8655738830566406
MNIST,medium,43,10,a1,class_selectivity,loss_free,138,1.3349151611328125
MNIST,medium,43,10,a1,class_selectivity,loss_free,139,3.2597124576568604
MNIST,medium,43,10,a1,class_selectivity,loss_free,140,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,141,0.4190661609172821
MNIST,medium,43,10,a1,class_selectivity,loss_free,142,2.2537879943847656
MNIST,medium,43,10,a1,class_selectivity,loss_free,143,1.1810824871063232
MNIST,medium,43,10,a1,class_selectivity,loss_free,144,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,145,1.2432703971862793
MNIST,medium,43,10,a1,class_selectivity,loss_free,146,0.5186290740966797
MNIST,medium,43,10,a1,class_selectivity,loss_free,147,0.2026025801897049
MNIST,medium,43,10,a1,class_selectivity,loss_free,148,0.3841482996940613
MNIST,medium,43,10,a1,class_selectivity,loss_free,149,0.2474520206451416
MNIST,medium,43,10,a1,class_selectivity,loss_free,150,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,151,1.2320294380187988
MNIST,medium,43,10,a1,class_selectivity,loss_free,152,0.9865958094596863
MNIST,medium,43,10,a1,class_selectivity,loss_free,153,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,154,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,155,2.243439197540283
MNIST,medium,43,10,a1,class_selectivity,loss_free,156,1.241243839263916
MNIST,medium,43,10,a1,class_selectivity,loss_free,157,1.3145561218261719
MNIST,medium,43,10,a1,class_selectivity,loss_free,158,0.6606816053390503
MNIST,medium,43,10,a1,class_selectivity,loss_free,159,0.13194048404693604
MNIST,medium,43,10,a1,class_selectivity,loss_free,160,2.7056989669799805
MNIST,medium,43,10,a1,class_selectivity,loss_free,161,0.009689705446362495
MNIST,medium,43,10,a1,class_selectivity,loss_free,162,2.5547399520874023
MNIST,medium,43,10,a1,class_selectivity,loss_free,163,0.571398913860321
MNIST,medium,43,10,a1,class_selectivity,loss_free,164,3.2311534881591797
MNIST,medium,43,10,a1,class_selectivity,loss_free,165,2.6258327960968018
MNIST,medium,43,10,a1,class_selectivity,loss_free,166,2.7208144664764404
MNIST,medium,43,10,a1,class_selectivity,loss_free,167,0.6891103982925415
MNIST,medium,43,10,a1,class_selectivity,loss_free,168,0.9537624716758728
MNIST,medium,43,10,a1,class_selectivity,loss_free,169,2.8217198848724365
MNIST,medium,43,10,a1,class_selectivity,loss_free,170,0.036287736147642136
MNIST,medium,43,10,a1,class_selectivity,loss_free,171,1.5966726541519165
MNIST,medium,43,10,a1,class_selectivity,loss_free,172,1.1476991176605225
MNIST,medium,43,10,a1,class_selectivity,loss_free,173,0.37297555804252625
MNIST,medium,43,10,a1,class_selectivity,loss_free,174,1.7309696674346924
MNIST,medium,43,10,a1,class_selectivity,loss_free,175,0.6230111122131348
MNIST,medium,43,10,a1,class_selectivity,loss_free,176,1.6083693504333496
MNIST,medium,43,10,a1,class_selectivity,loss_free,177,3.101201057434082
MNIST,medium,43,10,a1,class_selectivity,loss_free,178,1.517514944076538
MNIST,medium,43,10,a1,class_selectivity,loss_free,179,0.5756658315658569
MNIST,medium,43,10,a1,class_selectivity,loss_free,180,0.06986560672521591
MNIST,medium,43,10,a1,class_selectivity,loss_free,181,0.6065942049026489
MNIST,medium,43,10,a1,class_selectivity,loss_free,182,1.1740530729293823
MNIST,medium,43,10,a1,class_selectivity,loss_free,183,1.180273175239563
MNIST,medium,43,10,a1,class_selectivity,loss_free,184,0.8664814233779907
MNIST,medium,43,10,a1,class_selectivity,loss_free,185,0.4320635497570038
MNIST,medium,43,10,a1,class_selectivity,loss_free,186,1.8364588022232056
MNIST,medium,43,10,a1,class_selectivity,loss_free,187,0.8040454387664795
MNIST,medium,43,10,a1,class_selectivity,loss_free,188,1.7011216878890991
MNIST,medium,43,10,a1,class_selectivity,loss_free,189,1.0545427799224854
MNIST,medium,43,10,a1,class_selectivity,loss_free,190,1.3322724103927612
MNIST,medium,43,10,a1,class_selectivity,loss_free,191,0.3125080466270447
MNIST,medium,43,10,a1,class_selectivity,loss_free,192,1.286218523979187
MNIST,medium,43,10,a1,class_selectivity,loss_free,193,0.7268575429916382
MNIST,medium,43,10,a1,class_selectivity,loss_free,194,0.056464895606040955
MNIST,medium,43,10,a1,class_selectivity,loss_free,195,0.9281837344169617
MNIST,medium,43,10,a1,class_selectivity,loss_free,196,1.7673743963241577
MNIST,medium,43,10,a1,class_selectivity,loss_free,197,1.1427499055862427
MNIST,medium,43,10,a1,class_selectivity,loss_free,198,2.8558671474456787
MNIST,medium,43,10,a1,class_selectivity,loss_free,199,0.6870619058609009
MNIST,medium,43,10,a1,class_selectivity,loss_free,200,0.8039146661758423
MNIST,medium,43,10,a1,class_selectivity,loss_free,201,0.0012540671741589904
MNIST,medium,43,10,a1,class_selectivity,loss_free,202,0.7492923140525818
MNIST,medium,43,10,a1,class_selectivity,loss_free,203,1.8491404056549072
MNIST,medium,43,10,a1,class_selectivity,loss_free,204,2.4146366119384766
MNIST,medium,43,10,a1,class_selectivity,loss_free,205,0.7678231000900269
MNIST,medium,43,10,a1,class_selectivity,loss_free,206,3.2976763248443604
MNIST,medium,43,10,a1,class_selectivity,loss_free,207,2.1807961463928223
MNIST,medium,43,10,a1,class_selectivity,loss_free,208,3.752562999725342
MNIST,medium,43,10,a1,class_selectivity,loss_free,209,1.5505261421203613
MNIST,medium,43,10,a1,class_selectivity,loss_free,210,0.7714495658874512
MNIST,medium,43,10,a1,class_selectivity,loss_free,211,2.419821262359619
MNIST,medium,43,10,a1,class_selectivity,loss_free,212,3.9396815299987793
MNIST,medium,43,10,a1,class_selectivity,loss_free,213,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,214,2.3381710052490234
MNIST,medium,43,10,a1,class_selectivity,loss_free,215,0.002265569753944874
MNIST,medium,43,10,a1,class_selectivity,loss_free,216,2.122664451599121
MNIST,medium,43,10,a1,class_selectivity,loss_free,217,2.449538230895996
MNIST,medium,43,10,a1,class_selectivity,loss_free,218,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,219,0.0
MNIST,medium,43,10,a1,class_selectivity,loss_free,220,1.5081490278244019
MNIST,medium,43,10,a1,class_selectivity,loss_free,221,1.1560168266296387
MNIST,medium,43,10,a1,class_selectivity,loss_free,222,0.23343190550804138
MNIST,medium,43,10,a1,class_selectivity,loss_free,223,0.6416448354721069
MNIST,medium,43,10,a1,class_selectivity,loss_free,224,2.6462149620056152
MNIST,medium,43,10,a1,class_selectivity,loss_free,225,0.6794517040252686
MNIST,medium,43,10,a1,class_selectivity,loss_free,226,1.2814068794250488
MNIST,medium,43,10,a1,class_selectivity,loss_free,227,0.5128788948059082
MNIST,medium,43,10,a1,class_selectivity,loss_free,228,0.9423220753669739
MNIST,medium,43,10,a1,class_selectivity,loss_free,229,1.6819006204605103
