dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,medium,43,10,all,all,random,baseline,0,0.7,3,0.9658,0.9667,0.13287277448177337,0.11966295463293791,136877,0.7619737414137902,136577,0.7620941332218506,0.0,0.0,0,0,0,0.3332043580012396,0.9667,0.11966295677572489,0.3342067180201411,574080,575050,"[0.9887755102040816, 0.9903083700440528, 0.9631782945736435, 0.9663366336633663, 0.9653767820773931, 0.9618834080717489, 0.9697286012526096, 0.9610894941634242, 0.9507186858316222, 0.9464816650148662]","[0.9771598808341608, 0.9836214740673339, 0.9612326043737575, 0.9551656920077972, 0.9743852459016393, 0.9632107023411371, 0.9785056294779939, 0.9725490196078431, 0.9336734693877551, 0.9565217391304348]",batch,both
MNIST,medium,43,10,all,all,random,baseline,0,0.7,5,0.97,0.9726,0.1136848895907402,0.10093226929157972,136877,0.7619737414137902,136577,0.7620941332218506,0.0,0.0,0,0,0,0.3410177839687094,0.9726,0.10093226923793554,0.33179609198123217,574080,575050,"[0.9897959183673469, 0.9894273127753304, 0.9786821705426356, 0.9762376237623762, 0.9663951120162932, 0.9596412556053812, 0.9770354906054279, 0.9678988326848249, 0.9640657084188912, 0.9534192269573836]","[0.9811320754716981, 0.9845313921747043, 0.967196819085487, 0.9639376218323586, 0.9774590163934426, 0.9643255295429208, 0.9856704196519959, 0.9745098039215686, 0.9428571428571428, 0.9565217391304348]",batch,both
MNIST,medium,43,10,a1,layerwise,random,baseline,0,0.05,0,0.978,0.9799,0.0833520768225193,0.07655290542487055,549025,0.0452569341796365,548080,0.04528985507246375,0.0,0.0,0,0,0,0.3285949910059571,0.9799,0.07655290476325899,0.3192136049037799,574080,575050,"[0.9928571428571429, 0.9903083700440528, 0.9835271317829457, 0.9801980198019802, 0.9796334012219959, 0.9820627802690582, 0.9812108559498957, 0.9659533073929961, 0.9681724845995893, 0.9742319127849356]","[0.9950347567030785, 0.9808917197452229, 0.9811133200795229, 0.9736842105263158, 0.9764344262295082, 0.9821627647714605, 0.9785056294779939, 0.9676470588235294, 0.9653061224489796, 0.9792490118577075]",batch,both
MNIST,medium,43,10,a1,layerwise,random,baseline,0,0.05,1,0.9828,0.9835,0.07620050478950142,0.07048079537429876,549025,0.0452569341796365,548080,0.04528985507246375,0.0,0.0,0,0,0,0.3166929449653253,0.9835,0.07048079615474707,0.3207597229629755,574080,575050,"[0.9908163265306122, 0.9929515418502203, 0.9864341085271318, 0.9841584158415841, 0.9806517311608961, 0.9854260089686099, 0.9832985386221295, 0.97568093385214, 0.9784394250513347, 0.9762140733399405]","[0.9920556107249255, 0.9845313921747043, 0.9821073558648111, 0.9834307992202729, 0.9836065573770492, 0.9810479375696767, 0.9866939611054247, 0.9833333333333333, 0.9714285714285714, 0.9792490118577075]",batch,both
MNIST,medium,43,10,a1,layerwise,random,baseline,0,0.05,3,0.9832,0.9839,0.0773635398644954,0.06949390497919958,549025,0.0452569341796365,548080,0.04528985507246375,0.0,0.0,0,0,0,0.32230063900351524,0.9839,0.06949390557524603,0.3175575159257278,574080,575050,"[0.9918367346938776, 0.9938325991189427, 0.9893410852713178, 0.9841584158415841, 0.9796334012219959, 0.9798206278026906, 0.9874739039665971, 0.9785992217898832, 0.9825462012320328, 0.9702675916749257]","[0.9890764647467726, 0.9845313921747043, 0.9870775347912525, 0.9805068226120858, 0.985655737704918, 0.9810479375696767, 0.9877175025588536, 0.9852941176470589, 0.9724489795918367, 0.9782608695652174]",batch,both
MNIST,medium,43,10,a1,layerwise,random,baseline,0,0.05,5,0.9833,0.9842,0.07889152121134102,0.07228459594380657,549025,0.0452569341796365,548080,0.04528985507246375,0.0,0.0,0,0,0,0.3138102360535413,0.9842,0.0722845955966095,0.32742482202593237,574080,575050,"[0.9918367346938776, 0.9947136563876652, 0.9874031007751938, 0.9831683168316832, 0.9786150712830958, 0.9820627802690582, 0.9853862212943633, 0.9785992217898832, 0.9845995893223819, 0.9742319127849356]","[0.9900695134061569, 0.986351228389445, 0.9850894632206759, 0.97953216374269, 0.985655737704918, 0.9810479375696767, 0.9887410440122825, 0.9852941176470589, 0.9755102040816327, 0.9752964426877471]",batch,both
MNIST,medium,43,10,a1,layerwise,random,baseline,0,0.1,0,0.9772,0.9794,0.08636504335999488,0.07839677824378014,521959,0.09232414572645853,521040,0.09239130434782605,0.0,0.0,0,0,0,0.3105063900584355,0.9794,0.07839677893519402,0.32206820498686284,574080,575050,"[0.9928571428571429, 0.9876651982378855, 0.9835271317829457, 0.9811881188118812, 0.9775967413441955, 0.9831838565022422, 0.9812108559498957, 0.9640077821011673, 0.971252566735113, 0.9712586719524281]","[0.9950347567030785, 0.9818016378525932, 0.9811133200795229, 0.9727095516569201, 0.9743852459016393, 0.979933110367893, 0.9805527123848515, 0.9627450980392157, 0.9663265306122449, 0.9772727272727273]",batch,both
MNIST,medium,43,10,a1,layerwise,random,baseline,0,0.1,1,0.9833,0.9837,0.07655876701250672,0.06712122681927868,521959,0.09232414572645853,521040,0.09239130434782605,0.0,0.0,0,0,0,0.3272581970086321,0.9837,0.06712122633052059,0.32538985391147435,574080,575050,"[0.9918367346938776, 0.9920704845814978, 0.9893410852713178, 0.9841584158415841, 0.9796334012219959, 0.9786995515695067, 0.9843423799582464, 0.9795719844357976, 0.9825462012320328, 0.9732408325074331]","[0.9910625620655412, 0.9854413102820746, 0.9860834990059643, 0.9805068226120858, 0.9846311475409836, 0.9821627647714605, 0.9887410440122825, 0.984313725490196, 0.976530612244898, 0.9733201581027668]",batch,both
MNIST,medium,43,10,a1,layerwise,random,baseline,0,0.1,3,0.9838,0.9846,0.07512085054870694,0.0649929274927621,521959,0.09232414572645853,521040,0.09239130434782605,0.0,0.0,0,0,0,0.3452485589077696,0.9846,0.06499292696079065,0.3314727849792689,574080,575050,"[0.9918367346938776, 0.9938325991189427, 0.9883720930232558, 0.9851485148514851, 0.9806517311608961, 0.9809417040358744, 0.9874739039665971, 0.980544747081712, 0.9804928131416838, 0.9752229930624381]","[0.9900695134061569, 0.986351228389445, 0.9850894632206759, 0.9805068226120858, 0.9877049180327869, 0.9832775919732442, 0.9907881269191402, 0.9862745098039216, 0.9734693877551021, 0.974308300395257]",batch,both
MNIST,medium,43,10,a1,layerwise,random,baseline,0,0.1,5,0.9835,0.9849,0.07689041981548071,0.06973753835841308,521959,0.09232414572645853,521040,0.09239130434782605,0.0,0.0,0,0,0,0.3374123249668628,0.9849,0.06973754044755588,0.32103757897857577,574080,575050,"[0.9918367346938776, 0.9938325991189427, 0.9874031007751938, 0.9861386138613861, 0.9786150712830958, 0.9809417040358744, 0.9895615866388309, 0.9795719844357976, 0.9825462012320328, 0.977205153617443]","[0.9880834160873883, 0.9881710646041856, 0.9860834990059643, 0.9805068226120858, 0.9815573770491803, 0.9843924191750278, 0.9907881269191402, 0.984313725490196, 0.9744897959183674, 0.9762845849802372]",batch,both
