dataset,architecture,seed,epoch,layer,criterion,criterion_group,reference_criterion,spearman,topk_jaccard,topk_ratio
MNIST,medium,43,10,a2,redundancy,loss_free,activation_fisher,-0.3870176772699393,0.0,0.1
MNIST,medium,43,10,a2,redundancy,loss_free,activation_fisher,-0.3870176772699393,0.04081632653061224,0.2
MNIST,medium,43,10,a3,redundancy,loss_free,activation_fisher,-0.18979532871291144,0.0,0.05
MNIST,medium,43,10,a3,redundancy,loss_free,activation_fisher,-0.18979532871291144,0.043478260869565216,0.1
MNIST,medium,43,10,a3,redundancy,loss_free,activation_fisher,-0.18979532871291144,0.08695652173913043,0.2
MNIST,medium,43,10,a4,redundancy,loss_free,activation_fisher,-0.034439331179470435,0.0,0.05
MNIST,medium,43,10,a4,redundancy,loss_free,activation_fisher,-0.034439331179470435,0.0,0.1
MNIST,medium,43,10,a4,redundancy,loss_free,activation_fisher,-0.034439331179470435,0.14285714285714285,0.2
MNIST,medium,43,10,a1,hebbian,loss_free,activation_fisher,0.7327669978464785,0.5625,0.05
MNIST,medium,43,10,a1,hebbian,loss_free,activation_fisher,0.7327669978464785,0.8888888888888888,0.1
MNIST,medium,43,10,a1,hebbian,loss_free,activation_fisher,0.7327669978464785,0.7288135593220338,0.2
MNIST,medium,43,10,a2,hebbian,loss_free,activation_fisher,0.5797044745116777,1.0,0.05
MNIST,medium,43,10,a2,hebbian,loss_free,activation_fisher,0.5797044745116777,0.6129032258064516,0.1
MNIST,medium,43,10,a2,hebbian,loss_free,activation_fisher,0.5797044745116777,0.3972602739726027,0.2
MNIST,medium,43,10,a3,hebbian,loss_free,activation_fisher,0.41525035765379115,0.7142857142857143,0.05
MNIST,medium,43,10,a3,hebbian,loss_free,activation_fisher,0.41525035765379115,0.3333333333333333,0.1
MNIST,medium,43,10,a3,hebbian,loss_free,activation_fisher,0.41525035765379115,0.21951219512195122,0.2
MNIST,medium,43,10,a4,hebbian,loss_free,activation_fisher,0.5210164835164836,0.0,0.05
MNIST,medium,43,10,a4,hebbian,loss_free,activation_fisher,0.5210164835164836,0.09090909090909091,0.1
MNIST,medium,43,10,a4,hebbian,loss_free,activation_fisher,0.5210164835164836,0.2,0.2
MNIST,medium,43,10,a1,weight_fisher,loss_aware,activation_fisher,0.9230100856650031,0.5625,0.05
MNIST,medium,43,10,a1,weight_fisher,loss_aware,activation_fisher,0.9230100856650031,1.0,0.1
MNIST,medium,43,10,a1,weight_fisher,loss_aware,activation_fisher,0.9230100856650031,0.8715596330275229,0.2
MNIST,medium,43,10,a2,weight_fisher,loss_aware,activation_fisher,0.8980695997001542,0.8461538461538461,0.05
MNIST,medium,43,10,a2,weight_fisher,loss_aware,activation_fisher,0.8980695997001542,0.7857142857142857,0.1
MNIST,medium,43,10,a2,weight_fisher,loss_aware,activation_fisher,0.8980695997001542,0.7288135593220338,0.2
MNIST,medium,43,10,a3,weight_fisher,loss_aware,activation_fisher,0.9016080114449213,0.7142857142857143,0.05
MNIST,medium,43,10,a3,weight_fisher,loss_aware,activation_fisher,0.9016080114449213,0.7142857142857143,0.1
MNIST,medium,43,10,a3,weight_fisher,loss_aware,activation_fisher,0.9016080114449213,0.5625,0.2
MNIST,medium,43,10,a4,weight_fisher,loss_aware,activation_fisher,0.6616758241758242,0.2,0.05
MNIST,medium,43,10,a4,weight_fisher,loss_aware,activation_fisher,0.6616758241758242,0.2,0.1
MNIST,medium,43,10,a4,weight_fisher,loss_aware,activation_fisher,0.6616758241758242,0.2631578947368421,0.2
