dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
FashionMNIST,small,43,10,all,all,random,baseline,0,0.5,0,0.8125,0.8019,0.7161629333496093,0.7270758014678955,109386,0.5348166670919343,109184,0.534896401308615,0.0,0.0,0,0,0,0.3308939199196175,0.8019,0.727075800037384,0.3372513259528205,234752,235146,"[0.585, 0.957, 0.673, 0.762, 0.406, 0.932, 0.885, 0.903, 0.946, 0.97]","[0.6080156402737048, 0.962474645030426, 0.6897506925207756, 0.7566462167689162, 0.44590495449949447, 0.9305413687436159, 0.9190871369294605, 0.9107662463627546, 0.9505050505050505, 0.9713408393039918]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.5,1,0.8811,0.8759,0.3257479751825333,0.34183727579116824,109386,0.5348166670919343,109184,0.534896401308615,0.0,0.0,0,0,0,0.32814842695370317,0.8759,0.3418372782945633,0.34026109194383025,234752,235146,"[0.834, 0.961, 0.811, 0.895, 0.82, 0.953, 0.62, 0.945, 0.964, 0.956]","[0.8563049853372434, 0.9634888438133874, 0.8005540166204986, 0.8957055214723927, 0.8341759352881699, 0.95097037793667, 0.6452282157676349, 0.9340446168768186, 0.9747474747474747, 0.9580348004094166]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.5,3,0.8852,0.8812,0.3116607124567032,0.32936440694332125,109386,0.5348166670919343,109184,0.534896401308615,0.0,0.0,0,0,0,0.3287366720614955,0.8812,0.32936440904140474,0.33316182903945446,234752,235146,"[0.842, 0.965, 0.802, 0.906, 0.837, 0.95, 0.633, 0.955, 0.969, 0.953]","[0.8563049853372434, 0.9645030425963489, 0.7968605724838412, 0.9059304703476483, 0.8574317492416582, 0.9489274770173647, 0.6431535269709544, 0.950533462657614, 0.9787878787878788, 0.9518935516888434]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.5,5,0.8888,0.8858,0.30403310784101484,0.3230991115450859,109386,0.5348166670919343,109184,0.534896401308615,0.0,0.0,0,0,0,0.32377963000908494,0.8858,0.3230991092443466,0.3337292049545795,234752,235146,"[0.864, 0.969, 0.819, 0.9, 0.814, 0.951, 0.656, 0.962, 0.973, 0.95]","[0.8699902248289345, 0.9665314401622718, 0.817174515235457, 0.901840490797546, 0.833164812942366, 0.9519918283963228, 0.6659751037344398, 0.9524733268671193, 0.9797979797979798, 0.9498464687819856]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.7,0,0.7499,0.7386,1.3116401580810546,1.3191561990737914,63887,0.728309220654402,63761,0.7283899604689203,0.0,0.0,0,0,0,0.31088338198605925,0.7386,1.3191562082290649,0.32382383896037936,234752,235146,"[0.647, 0.891, 0.693, 0.73, 0.246, 0.94, 0.812, 0.685, 0.805, 0.937]","[0.6539589442815249, 0.9016227180527383, 0.703601108033241, 0.7494887525562373, 0.2861476238624874, 0.9305413687436159, 0.8526970954356846, 0.6682832201745877, 0.8232323232323232, 0.9477993858751279]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.7,1,0.8595,0.8563,0.40654784579277037,0.4171599204301834,63887,0.728309220654402,63761,0.7283899604689203,0.0,0.0,0,0,0,0.35175020794849843,0.8563,0.41715991888046267,0.31991113000549376,234752,235146,"[0.798, 0.955, 0.797, 0.901, 0.811, 0.915, 0.533, 0.938, 0.963, 0.952]","[0.8181818181818182, 0.9574036511156186, 0.7894736842105263, 0.8997955010224948, 0.8260869565217391, 0.916241062308478, 0.5446058091286307, 0.930164888457808, 0.9636363636363636, 0.9488229273285568]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.7,3,0.8715,0.8682,0.3565166627883911,0.36973774642944335,63887,0.728309220654402,63761,0.7283899604689203,0.0,0.0,0,0,0,0.31441687198821455,0.8682,0.3697377420902252,0.3188396709738299,234752,235146,"[0.848, 0.961, 0.807, 0.888, 0.795, 0.937, 0.586, 0.937, 0.972, 0.951]","[0.8660801564027371, 0.9594320486815415, 0.7977839335180056, 0.8752556237218814, 0.813953488372093, 0.9438202247191011, 0.6058091286307054, 0.9359844810863239, 0.9707070707070707, 0.9457523029682702]",batch,both
FashionMNIST,small,43,10,all,all,random,baseline,0,0.7,5,0.8732,0.8718,0.3399978056907654,0.35495798662900924,63887,0.728309220654402,63761,0.7283899604689203,0.0,0.0,0,0,0,0.3240003449609503,0.8718,0.35495798078775403,0.3378362510120496,234752,235146,"[0.843, 0.963, 0.789, 0.884, 0.81, 0.935, 0.618, 0.954, 0.974, 0.948]","[0.8660801564027371, 0.960446247464503, 0.7793167128347184, 0.8803680981595092, 0.8240647118301314, 0.9397344228804902, 0.6213692946058091, 0.944713870029098, 0.9757575757575757, 0.9416581371545547]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.05,0,0.889,0.8803,0.30996285135746005,0.32893194190263747,224190,0.04659232987165418,223808,0.04661941112322787,0.0,0.0,0,0,0,0.3133219750598073,0.8803,0.32893194457292557,0.32902299996931106,234752,235146,"[0.828, 0.97, 0.837, 0.863, 0.791, 0.944, 0.68, 0.966, 0.968, 0.956]","[0.8465298142717498, 0.9705882352941176, 0.8494921514312096, 0.8578732106339468, 0.8149646107178968, 0.947906026557712, 0.7105809128630706, 0.95635305528613, 0.9787878787878788, 0.9559877175025588]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.05,1,0.8956,0.8907,0.29173564990758893,0.30899058330059054,224190,0.04659232987165418,223808,0.04661941112322787,0.0,0.0,0,0,0,0.3408028050325811,0.8907,0.3089905821084976,0.38531851302832365,234752,235146,"[0.851, 0.971, 0.814, 0.904, 0.83, 0.963, 0.682, 0.965, 0.972, 0.955]","[0.8660801564027371, 0.9685598377281948, 0.8070175438596491, 0.9028629856850716, 0.8543983822042467, 0.9642492339121552, 0.7095435684647303, 0.9515033947623667, 0.9828282828282828, 0.9529170931422722]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.05,3,0.8962,0.8929,0.29154252985715867,0.3104537647008896,224190,0.04659232987165418,223808,0.04661941112322787,0.0,0.0,0,0,0,0.3288953969022259,0.8929,0.3104537645220756,0.32665172102861106,234752,235146,"[0.831, 0.972, 0.814, 0.911, 0.837, 0.962, 0.704, 0.968, 0.971, 0.959]","[0.8377321603128055, 0.9695740365111561, 0.804247460757156, 0.9100204498977505, 0.8452982810920121, 0.9673135852911133, 0.7406639004149378, 0.953443258971872, 0.9828282828282828, 0.9570112589559877]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.05,5,0.8975,0.894,0.2904768564105034,0.3105312048852444,224190,0.04659232987165418,223808,0.04661941112322787,0.0,0.0,0,0,0,0.33142067096196115,0.894,0.3105312050819397,0.3282464829972014,234752,235146,"[0.857, 0.971, 0.824, 0.915, 0.84, 0.959, 0.677, 0.965, 0.971, 0.961]","[0.863147605083089, 0.9695740365111561, 0.8180978762696214, 0.9100204498977505, 0.8543983822042467, 0.9611848825331971, 0.7064315352697096, 0.95635305528613, 0.9818181818181818, 0.9570112589559877]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.1,0,0.8876,0.8789,0.310997026014328,0.3308964101910591,212321,0.09706735389927956,211952,0.09712377317339149,0.0,0.0,0,0,0,0.3223832119256258,0.8789,0.33089641057252883,0.3319694590754807,234752,235146,"[0.834, 0.97, 0.849, 0.862, 0.777, 0.941, 0.666, 0.969, 0.964, 0.957]","[0.855327468230694, 0.9695740365111561, 0.8494921514312096, 0.8588957055214724, 0.8058645096056622, 0.9468845760980592, 0.6981327800829875, 0.9544131910766246, 0.9777777777777777, 0.9580348004094166]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.1,1,0.8963,0.8905,0.29167622250318526,0.30887189654111863,212321,0.09706735389927956,211952,0.09712377317339149,0.0,0.0,0,0,0,0.31372828292660415,0.8905,0.30887189463377,0.3345652329735458,234752,235146,"[0.849, 0.969, 0.818, 0.915, 0.827, 0.96, 0.677, 0.962, 0.971, 0.957]","[0.8611925708699902, 0.9695740365111561, 0.8153277931671283, 0.9100204498977505, 0.8412537917087968, 0.9622063329928499, 0.7136929460580913, 0.950533462657614, 0.9848484848484849, 0.9580348004094166]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.1,3,0.897,0.8914,0.29391503435373306,0.3125106775045395,212321,0.09706735389927956,211952,0.09712377317339149,0.0,0.0,0,0,0,0.32179160707164556,0.8914,0.31251068226099016,0.33137410099152476,234752,235146,"[0.845, 0.971, 0.823, 0.913, 0.831, 0.95, 0.686, 0.967, 0.972, 0.956]","[0.8543499511241447, 0.9685598377281948, 0.8208679593721145, 0.9130879345603272, 0.8442871587462083, 0.9550561797752809, 0.7178423236514523, 0.9582929194956353, 0.9838383838383838, 0.9570112589559877]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.1,5,0.8966,0.8924,0.2942140627861023,0.31046790978312494,212321,0.09706735389927956,211952,0.09712377317339149,0.0,0.0,0,0,0,0.32448053907137364,0.8924,0.31046791301965715,0.33422680001240224,234752,235146,"[0.839, 0.972, 0.8, 0.917, 0.845, 0.959, 0.694, 0.962, 0.973, 0.963]","[0.8465298142717498, 0.9695740365111561, 0.7987072945521699, 0.9171779141104295, 0.8564206268958544, 0.9622063329928499, 0.7282157676348547, 0.9456838021338506, 0.9828282828282828, 0.9651995905834186]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.2,0,0.8826,0.8755,0.3228518033742905,0.339614106965065,188583,0.19801740195453033,188240,0.19813249727371862,0.0,0.0,0,0,0,0.32582693092990667,0.8755,0.33961410303115847,0.35015538800507784,234752,235146,"[0.837, 0.969, 0.837, 0.889, 0.702, 0.932, 0.702, 0.956, 0.966, 0.965]","[0.8484848484848485, 0.9665314401622718, 0.8393351800554016, 0.885480572597137, 0.7280080889787665, 0.9397344228804902, 0.741701244813278, 0.9369544131910766, 0.9767676767676767, 0.9641760491299898]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.2,1,0.8951,0.8886,0.2926389475107193,0.3142672134637833,188583,0.19801740195453033,188240,0.19813249727371862,0.0,0.0,0,0,0,0.32198835199233145,0.8886,0.3142672094464302,0.3126482618972659,234752,235146,"[0.842, 0.969, 0.81, 0.912, 0.823, 0.954, 0.684, 0.963, 0.968, 0.961]","[0.8435972629521017, 0.9685598377281948, 0.8088642659279779, 0.9161554192229039, 0.8412537917087968, 0.958120531154239, 0.7302904564315352, 0.9476236663433559, 0.9828282828282828, 0.9590583418628454]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.2,3,0.8951,0.89,0.29297202829122543,0.3128413699090481,188583,0.19801740195453033,188240,0.19813249727371862,0.0,0.0,0,0,0,0.32964097801595926,0.89,0.3128413680016994,0.33393631398212165,234752,235146,"[0.842, 0.973, 0.8, 0.895, 0.811, 0.969, 0.723, 0.961, 0.97, 0.956]","[0.8396871945259042, 0.9695740365111561, 0.8051708217913204, 0.9069529652351738, 0.8301314459049545, 0.9683350357507661, 0.7531120331950207, 0.9466537342386033, 0.9818181818181818, 0.9559877175025588]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.2,5,0.8992,0.8907,0.29050398082733153,0.3121522375404835,188583,0.19801740195453033,188240,0.19813249727371862,0.0,0.0,0,0,0,0.3628414310514927,0.8907,0.31215223772525785,0.31854242098052055,234752,235146,"[0.867, 0.972, 0.807, 0.896, 0.827, 0.961, 0.689, 0.957, 0.968, 0.963]","[0.8778103616813294, 0.9705882352941176, 0.8088642659279779, 0.9079754601226994, 0.8493427704752275, 0.9632277834525026, 0.725103734439834, 0.9466537342386033, 0.9828282828282828, 0.9641760491299898]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.3,0,0.8778,0.8705,0.3433450933933258,0.3610208473205566,165758,0.29508475585381,165440,0.2952562704471101,0.0,0.0,0,0,0,0.3461561610456556,0.8705,0.3610208482980728,0.3430516649968922,234752,235146,"[0.768, 0.958, 0.82, 0.876, 0.712, 0.941, 0.74, 0.966, 0.967, 0.957]","[0.793743890518084, 0.9634888438133874, 0.8199445983379502, 0.8813905930470347, 0.7411526794742164, 0.9438202247191011, 0.7572614107883817, 0.9515033947623667, 0.9747474747474747, 0.95496417604913]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.3,1,0.8929,0.8861,0.29885642194747924,0.3194258528470993,165758,0.29508475585381,165440,0.2952562704471101,0.0,0.0,0,0,0,0.3387426920235157,0.8861,0.31942585015296937,0.32742995605804026,234752,235146,"[0.849, 0.968, 0.784, 0.906, 0.832, 0.961, 0.672, 0.963, 0.971, 0.955]","[0.8680351906158358, 0.9675456389452333, 0.7830101569713758, 0.9049079754601227, 0.8594539939332659, 0.958120531154239, 0.7043568464730291, 0.95635305528613, 0.9818181818181818, 0.9508700102354145]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.3,3,0.8933,0.8897,0.2939728449344635,0.31571060175895693,165758,0.29508475585381,165440,0.2952562704471101,0.0,0.0,0,0,0,0.32701931800693274,0.8897,0.315710602748394,0.33671654004137963,234752,235146,"[0.855, 0.97, 0.808, 0.896, 0.841, 0.959, 0.674, 0.968, 0.969, 0.957]","[0.8729227761485826, 0.9685598377281948, 0.7987072945521699, 0.8987730061349694, 0.8513650151668352, 0.9540347293156282, 0.6991701244813278, 0.9582929194956353, 0.9828282828282828, 0.9518935516888434]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.3,5,0.8965,0.8909,0.29161309286355974,0.31349667050242425,165758,0.29508475585381,165440,0.2952562704471101,0.0,0.0,0,0,0,0.31398221699055284,0.8909,0.3134966716647148,0.3212890239665285,234752,235146,"[0.85, 0.969, 0.83, 0.902, 0.815, 0.969, 0.688, 0.964, 0.969, 0.953]","[0.863147605083089, 0.9685598377281948, 0.8264081255771006, 0.9079754601226994, 0.8311425682507584, 0.9693564862104188, 0.7126556016597511, 0.9553831231813773, 0.9838383838383838, 0.9488229273285568]",batch,both
FashionMNIST,small,43,10,a1,layerwise,random,baseline,0,0.4,0,0.87,0.8613,0.37150926661491396,0.38808114848136904,142020,0.39603480390906076,141728,0.39626499454743724,0.0,0.0,0,0,0,0.32362615200690925,0.8613,0.3880811513900757,0.31536082993261516,234752,235146,"[0.768, 0.956, 0.781, 0.87, 0.685, 0.949, 0.75, 0.954, 0.944, 0.956]","[0.8015640273704789, 0.960446247464503, 0.788550323176362, 0.8824130879345603, 0.7138523761375126, 0.9570990806945863, 0.7562240663900415, 0.9379243452958292, 0.9545454545454546, 0.9539406345957011]",batch,both
