dataset,architecture,seed,epoch,layer,criterion,criterion_group,reference_criterion,spearman,topk_jaccard,topk_ratio
MNIST,deep,44,10,a2,class_selectivity,loss_free,activation_fisher,0.659709511172226,0.42857142857142855,0.05
MNIST,deep,44,10,a2,class_selectivity,loss_free,activation_fisher,0.659709511172226,0.36,0.1
MNIST,deep,44,10,a2,class_selectivity,loss_free,activation_fisher,0.659709511172226,0.4068965517241379,0.2
MNIST,deep,44,10,a3,class_selectivity,loss_free,activation_fisher,0.7532883152430662,0.4117647058823529,0.05
MNIST,deep,44,10,a3,class_selectivity,loss_free,activation_fisher,0.7532883152430662,0.9230769230769231,0.1
MNIST,deep,44,10,a3,class_selectivity,loss_free,activation_fisher,0.7532883152430662,0.7,0.2
MNIST,deep,44,10,a4,class_selectivity,loss_free,activation_fisher,0.6528427270489786,0.6,0.05
MNIST,deep,44,10,a4,class_selectivity,loss_free,activation_fisher,0.6528427270489786,0.7857142857142857,0.1
MNIST,deep,44,10,a4,class_selectivity,loss_free,activation_fisher,0.6528427270489786,0.5692307692307692,0.2
MNIST,deep,44,10,a5,class_selectivity,loss_free,activation_fisher,0.5144196643234951,0.5,0.05
MNIST,deep,44,10,a5,class_selectivity,loss_free,activation_fisher,0.5144196643234951,1.0,0.1
MNIST,deep,44,10,a5,class_selectivity,loss_free,activation_fisher,0.5144196643234951,0.42857142857142855,0.2
MNIST,deep,44,10,a6,class_selectivity,loss_free,activation_fisher,0.35137362637362635,0.5,0.05
MNIST,deep,44,10,a6,class_selectivity,loss_free,activation_fisher,0.35137362637362635,0.3333333333333333,0.1
MNIST,deep,44,10,a6,class_selectivity,loss_free,activation_fisher,0.35137362637362635,0.2631578947368421,0.2
MNIST,deep,44,10,a1,redundancy,loss_free,activation_fisher,-0.5446231817851467,0.0,0.05
MNIST,deep,44,10,a1,redundancy,loss_free,activation_fisher,-0.5446231817851467,0.0,0.1
MNIST,deep,44,10,a1,redundancy,loss_free,activation_fisher,-0.5446231817851467,0.02,0.2
MNIST,deep,44,10,a2,redundancy,loss_free,activation_fisher,-0.43610431161133256,0.0,0.05
MNIST,deep,44,10,a2,redundancy,loss_free,activation_fisher,-0.43610431161133256,0.0,0.1
MNIST,deep,44,10,a2,redundancy,loss_free,activation_fisher,-0.43610431161133256,0.02,0.2
MNIST,deep,44,10,a3,redundancy,loss_free,activation_fisher,-0.4129628350649587,0.0,0.05
MNIST,deep,44,10,a3,redundancy,loss_free,activation_fisher,-0.4129628350649587,0.0,0.1
MNIST,deep,44,10,a3,redundancy,loss_free,activation_fisher,-0.4129628350649587,0.07368421052631578,0.2
MNIST,deep,44,10,a4,redundancy,loss_free,activation_fisher,-0.19979007726221917,0.0,0.05
MNIST,deep,44,10,a4,redundancy,loss_free,activation_fisher,-0.19979007726221917,0.0,0.1
MNIST,deep,44,10,a4,redundancy,loss_free,activation_fisher,-0.19979007726221917,0.0625,0.2
MNIST,deep,44,10,a5,redundancy,loss_free,activation_fisher,-0.2143120885625526,0.0,0.05
MNIST,deep,44,10,a5,redundancy,loss_free,activation_fisher,-0.2143120885625526,0.0,0.1
MNIST,deep,44,10,a5,redundancy,loss_free,activation_fisher,-0.2143120885625526,0.08695652173913043,0.2
MNIST,deep,44,10,a6,redundancy,loss_free,activation_fisher,0.25951751972417486,0.0,0.05
MNIST,deep,44,10,a6,redundancy,loss_free,activation_fisher,0.25951751972417486,0.0,0.1
MNIST,deep,44,10,a6,redundancy,loss_free,activation_fisher,0.25951751972417486,0.2,0.2
MNIST,deep,44,10,a1,hebbian,loss_free,activation_fisher,0.844964267082864,0.21951219512195122,0.05
MNIST,deep,44,10,a1,hebbian,loss_free,activation_fisher,0.844964267082864,0.7586206896551724,0.1
MNIST,deep,44,10,a1,hebbian,loss_free,activation_fisher,0.844964267082864,0.8214285714285714,0.2
MNIST,deep,44,10,a2,hebbian,loss_free,activation_fisher,0.6650331801711569,0.47058823529411764,0.05
MNIST,deep,44,10,a2,hebbian,loss_free,activation_fisher,0.6650331801711569,0.45714285714285713,0.1
MNIST,deep,44,10,a2,hebbian,loss_free,activation_fisher,0.6650331801711569,0.4676258992805755,0.2
MNIST,deep,44,10,a3,hebbian,loss_free,activation_fisher,0.726000452375976,0.6,0.05
MNIST,deep,44,10,a3,hebbian,loss_free,activation_fisher,0.726000452375976,0.9230769230769231,0.1
MNIST,deep,44,10,a3,hebbian,loss_free,activation_fisher,0.726000452375976,0.7,0.2
MNIST,deep,44,10,a4,hebbian,loss_free,activation_fisher,0.661694589288474,0.7142857142857143,0.05
MNIST,deep,44,10,a4,hebbian,loss_free,activation_fisher,0.661694589288474,0.8518518518518519,0.1
MNIST,deep,44,10,a4,hebbian,loss_free,activation_fisher,0.661694589288474,0.5692307692307692,0.2
MNIST,deep,44,10,a5,hebbian,loss_free,activation_fisher,0.5765404254344789,0.3333333333333333,0.05
MNIST,deep,44,10,a5,hebbian,loss_free,activation_fisher,0.5765404254344789,1.0,0.1
MNIST,deep,44,10,a5,hebbian,loss_free,activation_fisher,0.5765404254344789,0.47058823529411764,0.2
MNIST,deep,44,10,a6,hebbian,loss_free,activation_fisher,0.5788919413919414,0.5,0.05
MNIST,deep,44,10,a6,hebbian,loss_free,activation_fisher,0.5788919413919414,0.7142857142857143,0.1
MNIST,deep,44,10,a6,hebbian,loss_free,activation_fisher,0.5788919413919414,0.4117647058823529,0.2
MNIST,deep,44,10,a1,weight_fisher,loss_aware,activation_fisher,0.9430006585490995,0.3157894736842105,0.05
MNIST,deep,44,10,a1,weight_fisher,loss_aware,activation_fisher,0.9430006585490995,0.7288135593220338,0.1
MNIST,deep,44,10,a1,weight_fisher,loss_aware,activation_fisher,0.9430006585490995,0.9428571428571428,0.2
MNIST,deep,44,10,a2,weight_fisher,loss_aware,activation_fisher,0.924117778934609,0.7857142857142857,0.05
MNIST,deep,44,10,a2,weight_fisher,loss_aware,activation_fisher,0.924117778934609,0.6721311475409836,0.1
MNIST,deep,44,10,a2,weight_fisher,loss_aware,activation_fisher,0.924117778934609,0.7,0.2
MNIST,deep,44,10,a3,weight_fisher,loss_aware,activation_fisher,0.9594407716732472,0.4117647058823529,0.05
MNIST,deep,44,10,a3,weight_fisher,loss_aware,activation_fisher,0.9594407716732472,1.0,0.1
MNIST,deep,44,10,a3,weight_fisher,loss_aware,activation_fisher,0.9594407716732472,1.0,0.2
MNIST,deep,44,10,a4,weight_fisher,loss_aware,activation_fisher,0.9506465036145819,0.7142857142857143,0.05
MNIST,deep,44,10,a4,weight_fisher,loss_aware,activation_fisher,0.9506465036145819,0.9230769230769231,0.1
MNIST,deep,44,10,a4,weight_fisher,loss_aware,activation_fisher,0.9506465036145819,0.7894736842105263,0.2
MNIST,deep,44,10,a5,weight_fisher,loss_aware,activation_fisher,0.8835264350971996,0.3333333333333333,0.05
MNIST,deep,44,10,a5,weight_fisher,loss_aware,activation_fisher,0.8835264350971996,0.8461538461538461,0.1
MNIST,deep,44,10,a5,weight_fisher,loss_aware,activation_fisher,0.8835264350971996,0.7241379310344828,0.2
MNIST,deep,44,10,a6,weight_fisher,loss_aware,activation_fisher,0.722481684981685,1.0,0.05
MNIST,deep,44,10,a6,weight_fisher,loss_aware,activation_fisher,0.722481684981685,0.5,0.1
MNIST,deep,44,10,a6,weight_fisher,loss_aware,activation_fisher,0.722481684981685,0.5,0.2
