dataset,architecture,seed,epoch,layer,criterion,criterion_group,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,reference_calibration_size,spearman_vs_full,topk_jaccard_vs_full,topk_ratio
MNIST,deep,44,10,a3,hebbian,loss_free,0.18654129595961422,29.6669921875,2,0,256,2048,0.9830322009357891,0.8888888888888888,0.2
MNIST,deep,44,10,a4,hebbian,loss_free,0.18654129595961422,29.6669921875,2,0,256,2048,0.9795559820394337,0.5,0.05
MNIST,deep,44,10,a4,hebbian,loss_free,0.18654129595961422,29.6669921875,2,0,256,2048,0.9795559820394337,0.9230769230769231,0.1
MNIST,deep,44,10,a4,hebbian,loss_free,0.18654129595961422,29.6669921875,2,0,256,2048,0.9795559820394337,0.9245283018867925,0.2
MNIST,deep,44,10,a5,hebbian,loss_free,0.18654129595961422,29.6669921875,2,0,256,2048,0.9845933244314939,0.7142857142857143,0.05
MNIST,deep,44,10,a5,hebbian,loss_free,0.18654129595961422,29.6669921875,2,0,256,2048,0.9845933244314939,1.0,0.1
MNIST,deep,44,10,a5,hebbian,loss_free,0.18654129595961422,29.6669921875,2,0,256,2048,0.9845933244314939,0.8518518518518519,0.2
MNIST,deep,44,10,a6,hebbian,loss_free,0.18654129595961422,29.6669921875,2,0,256,2048,0.9830128205128205,0.2,0.05
MNIST,deep,44,10,a6,hebbian,loss_free,0.18654129595961422,29.6669921875,2,0,256,2048,0.9830128205128205,0.7142857142857143,0.1
MNIST,deep,44,10,a6,hebbian,loss_free,0.18654129595961422,29.6669921875,2,0,256,2048,0.9830128205128205,0.8461538461538461,0.2
MNIST,deep,44,10,a1,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.8190576832414066,0.16279069767441862,0.05
MNIST,deep,44,10,a1,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.8190576832414066,0.7,0.1
MNIST,deep,44,10,a1,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.8190576832414066,0.7435897435897436,0.2
MNIST,deep,44,10,a2,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.7510945301243734,0.42857142857142855,0.05
MNIST,deep,44,10,a2,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.7510945301243734,0.3783783783783784,0.1
MNIST,deep,44,10,a2,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.7510945301243734,0.42657342657342656,0.2
MNIST,deep,44,10,a3,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.8450174276716862,0.3333333333333333,0.05
MNIST,deep,44,10,a3,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.8450174276716862,1.0,0.1
MNIST,deep,44,10,a3,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.8450174276716862,0.8214285714285714,0.2
MNIST,deep,44,10,a4,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.8537551418222846,0.6,0.05
MNIST,deep,44,10,a4,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.8537551418222846,0.8518518518518519,0.1
MNIST,deep,44,10,a4,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.8537551418222846,0.59375,0.2
MNIST,deep,44,10,a5,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.738160903633698,0.3333333333333333,0.05
MNIST,deep,44,10,a5,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.738160903633698,0.8461538461538461,0.1
MNIST,deep,44,10,a5,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.738160903633698,0.6666666666666666,0.2
MNIST,deep,44,10,a6,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.7087912087912088,0.5,0.05
MNIST,deep,44,10,a6,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.7087912087912088,0.2,0.1
MNIST,deep,44,10,a6,activation_fisher,loss_aware,0.04565843695309013,33.30517578125,2,2,256,2048,0.7087912087912088,0.3333333333333333,0.2
MNIST,deep,44,10,a1,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9959126030921919,0.28205128205128205,0.05
MNIST,deep,44,10,a1,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9959126030921919,0.6721311475409836,0.1
MNIST,deep,44,10,a1,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9959126030921919,0.9615384615384616,0.2
MNIST,deep,44,10,a2,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9916335079093613,0.7241379310344828,0.05
MNIST,deep,44,10,a2,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9916335079093613,0.8214285714285714,0.1
MNIST,deep,44,10,a2,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9916335079093613,0.8715596330275229,0.2
MNIST,deep,44,10,a3,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9920529661728232,0.5,0.05
MNIST,deep,44,10,a3,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9920529661728232,1.0,0.1
MNIST,deep,44,10,a3,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9920529661728232,0.9615384615384616,0.2
MNIST,deep,44,10,a4,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9927815682077054,0.8461538461538461,0.05
MNIST,deep,44,10,a4,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9927815682077054,1.0,0.1
MNIST,deep,44,10,a4,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9927815682077054,0.9245283018867925,0.2
MNIST,deep,44,10,a5,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9942795663528792,0.7142857142857143,0.05
MNIST,deep,44,10,a5,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9942795663528792,1.0,0.1
MNIST,deep,44,10,a5,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9942795663528792,0.8518518518518519,0.2
MNIST,deep,44,10,a6,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9914835164835165,0.5,0.05
MNIST,deep,44,10,a6,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9914835164835165,0.7142857142857143,0.1
MNIST,deep,44,10,a6,hebbian,loss_free,0.1262144079664722,29.6669921875,4,0,512,2048,0.9914835164835165,0.8461538461538461,0.2
MNIST,deep,44,10,a1,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.8726488652016191,0.21951219512195122,0.05
MNIST,deep,44,10,a1,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.8726488652016191,0.6190476190476191,0.1
MNIST,deep,44,10,a1,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.8726488652016191,0.7894736842105263,0.2
MNIST,deep,44,10,a2,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.8669135903411291,0.47058823529411764,0.05
MNIST,deep,44,10,a2,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.8669135903411291,0.5,0.1
MNIST,deep,44,10,a2,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.8669135903411291,0.5572519083969466,0.2
MNIST,deep,44,10,a3,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.9077927053254066,0.3333333333333333,0.05
MNIST,deep,44,10,a3,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.9077927053254066,0.9230769230769231,0.1
MNIST,deep,44,10,a3,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.9077927053254066,0.7586206896551724,0.2
MNIST,deep,44,10,a4,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.8944430452924578,0.8461538461538461,0.05
MNIST,deep,44,10,a4,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.8944430452924578,0.9230769230769231,0.1
MNIST,deep,44,10,a4,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.8944430452924578,0.7586206896551724,0.2
MNIST,deep,44,10,a5,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.7936564291572847,0.5,0.05
MNIST,deep,44,10,a5,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.7936564291572847,0.8461538461538461,0.1
MNIST,deep,44,10,a5,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.7936564291572847,0.6666666666666666,0.2
MNIST,deep,44,10,a6,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.7759157509157509,0.5,0.05
MNIST,deep,44,10,a6,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.7759157509157509,0.3333333333333333,0.1
MNIST,deep,44,10,a6,activation_fisher,loss_aware,0.06660785002168268,33.30517578125,4,4,512,2048,0.7759157509157509,0.5,0.2
MNIST,deep,44,10,a1,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9984514835281536,0.3157894736842105,0.05
MNIST,deep,44,10,a1,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9984514835281536,0.6451612903225806,0.1
MNIST,deep,44,10,a1,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9984514835281536,1.0,0.2
MNIST,deep,44,10,a2,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9976782931123732,0.8518518518518519,0.05
MNIST,deep,44,10,a2,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9976782931123732,0.8888888888888888,0.1
MNIST,deep,44,10,a2,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9976782931123732,0.9065420560747663,0.2
MNIST,deep,44,10,a3,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9977666424243712,0.3333333333333333,0.05
MNIST,deep,44,10,a3,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9977666424243712,1.0,0.1
MNIST,deep,44,10,a3,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9977666424243712,0.9615384615384616,0.2
MNIST,deep,44,10,a4,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.997837833196916,1.0,0.05
MNIST,deep,44,10,a4,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.997837833196916,1.0,0.1
MNIST,deep,44,10,a4,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.997837833196916,0.9245283018867925,0.2
MNIST,deep,44,10,a5,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9976457071624386,0.2,0.05
MNIST,deep,44,10,a5,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9976457071624386,1.0,0.1
MNIST,deep,44,10,a5,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9976457071624386,0.8518518518518519,0.2
MNIST,deep,44,10,a6,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9965201465201465,1.0,0.05
MNIST,deep,44,10,a6,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9965201465201465,1.0,0.1
MNIST,deep,44,10,a6,hebbian,loss_free,0.14738819398917258,29.6669921875,8,0,1024,2048,0.9965201465201465,0.8461538461538461,0.2
MNIST,deep,44,10,a1,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.918617834051248,0.42857142857142855,0.05
MNIST,deep,44,10,a1,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.918617834051248,0.7,0.1
MNIST,deep,44,10,a1,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.918617834051248,0.8888888888888888,0.2
MNIST,deep,44,10,a2,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.9095587084996676,0.7241379310344828,0.05
MNIST,deep,44,10,a2,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.9095587084996676,0.5454545454545454,0.1
MNIST,deep,44,10,a2,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.9095587084996676,0.6451612903225806,0.2
MNIST,deep,44,10,a3,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.949146349866646,0.6,0.05
MNIST,deep,44,10,a3,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.949146349866646,0.9230769230769231,0.1
MNIST,deep,44,10,a3,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.949146349866646,0.8545454545454545,0.2
MNIST,deep,44,10,a4,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.9371927032951938,0.6,0.05
MNIST,deep,44,10,a4,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.9371927032951938,0.9230769230769231,0.1
MNIST,deep,44,10,a4,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.9371927032951938,0.7894736842105263,0.2
MNIST,deep,44,10,a5,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.8973541751170793,0.5,0.05
MNIST,deep,44,10,a5,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.8973541751170793,0.8461538461538461,0.1
MNIST,deep,44,10,a5,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.8973541751170793,0.6129032258064516,0.2
MNIST,deep,44,10,a6,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.8867216117216117,1.0,0.05
MNIST,deep,44,10,a6,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.8867216117216117,0.5,0.1
MNIST,deep,44,10,a6,activation_fisher,loss_aware,0.07813670393079519,33.30517578125,8,8,1024,2048,0.8867216117216117,0.6,0.2
