dataset,architecture,seed,epoch,layer,criterion,criterion_group,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,reference_calibration_size,spearman_vs_full,topk_jaccard_vs_full,topk_ratio
MNIST,medium,42,10,a3,hebbian,loss_free,0.11174294701777399,25.158203125,4,0,512,2048,0.9931731825672954,0.9230769230769231,0.2
MNIST,medium,42,10,a4,hebbian,loss_free,0.11174294701777399,25.158203125,4,0,512,2048,0.9949976534266062,1.0,0.05
MNIST,medium,42,10,a4,hebbian,loss_free,0.11174294701777399,25.158203125,4,0,512,2048,0.9949976534266062,1.0,0.1
MNIST,medium,42,10,a4,hebbian,loss_free,0.11174294701777399,25.158203125,4,0,512,2048,0.9949976534266062,1.0,0.2
MNIST,medium,42,10,a1,activation_fisher,loss_aware,0.06674160994589329,27.5419921875,4,4,512,2048,0.6963339155060132,0.47058823529411764,0.05
MNIST,medium,42,10,a1,activation_fisher,loss_aware,0.06674160994589329,27.5419921875,4,4,512,2048,0.6963339155060132,0.7,0.1
MNIST,medium,42,10,a1,activation_fisher,loss_aware,0.06674160994589329,27.5419921875,4,4,512,2048,0.6963339155060132,0.59375,0.2
MNIST,medium,42,10,a2,activation_fisher,loss_aware,0.06674160994589329,27.5419921875,4,4,512,2048,0.579105961540029,0.7142857142857143,0.05
MNIST,medium,42,10,a2,activation_fisher,loss_aware,0.06674160994589329,27.5419921875,4,4,512,2048,0.579105961540029,0.3888888888888889,0.1
MNIST,medium,42,10,a2,activation_fisher,loss_aware,0.06674160994589329,27.5419921875,4,4,512,2048,0.579105961540029,0.5692307692307692,0.2
MNIST,medium,42,10,a3,activation_fisher,loss_aware,0.06674160994589329,27.5419921875,4,4,512,2048,0.6791281358725508,0.7142857142857143,0.05
MNIST,medium,42,10,a3,activation_fisher,loss_aware,0.06674160994589329,27.5419921875,4,4,512,2048,0.6791281358725508,0.6,0.1
MNIST,medium,42,10,a3,activation_fisher,loss_aware,0.06674160994589329,27.5419921875,4,4,512,2048,0.6791281358725508,0.42857142857142855,0.2
MNIST,medium,42,10,a4,activation_fisher,loss_aware,0.06674160994589329,27.5419921875,4,4,512,2048,0.48716216992855094,0.5,0.05
MNIST,medium,42,10,a4,activation_fisher,loss_aware,0.06674160994589329,27.5419921875,4,4,512,2048,0.48716216992855094,0.3333333333333333,0.1
MNIST,medium,42,10,a4,activation_fisher,loss_aware,0.06674160994589329,27.5419921875,4,4,512,2048,0.48716216992855094,0.2,0.2
MNIST,medium,42,10,a1,hebbian,loss_free,0.23257936001755297,25.158203125,8,0,1024,2048,0.9969303728317463,0.5151515151515151,0.05
MNIST,medium,42,10,a1,hebbian,loss_free,0.23257936001755297,25.158203125,8,0,1024,2048,0.9969303728317463,0.8888888888888888,0.1
MNIST,medium,42,10,a1,hebbian,loss_free,0.23257936001755297,25.158203125,8,0,1024,2048,0.9969303728317463,0.9428571428571428,0.2
MNIST,medium,42,10,a2,hebbian,loss_free,0.23257936001755297,25.158203125,8,0,1024,2048,0.9963115124229706,1.0,0.05
MNIST,medium,42,10,a2,hebbian,loss_free,0.23257936001755297,25.158203125,8,0,1024,2048,0.9963115124229706,1.0,0.1
MNIST,medium,42,10,a2,hebbian,loss_free,0.23257936001755297,25.158203125,8,0,1024,2048,0.9963115124229706,0.9615384615384616,0.2
MNIST,medium,42,10,a3,hebbian,loss_free,0.23257936001755297,25.158203125,8,0,1024,2048,0.9961545504486358,1.0,0.05
MNIST,medium,42,10,a3,hebbian,loss_free,0.23257936001755297,25.158203125,8,0,1024,2048,0.9961545504486358,0.8461538461538461,0.1
MNIST,medium,42,10,a3,hebbian,loss_free,0.23257936001755297,25.158203125,8,0,1024,2048,0.9961545504486358,0.9230769230769231,0.2
MNIST,medium,42,10,a4,hebbian,loss_free,0.23257936001755297,25.158203125,8,0,1024,2048,0.996474358974359,1.0,0.05
MNIST,medium,42,10,a4,hebbian,loss_free,0.23257936001755297,25.158203125,8,0,1024,2048,0.996474358974359,1.0,0.1
MNIST,medium,42,10,a4,hebbian,loss_free,0.23257936001755297,25.158203125,8,0,1024,2048,0.996474358974359,1.0,0.2
MNIST,medium,42,10,a1,activation_fisher,loss_aware,0.048552638036198914,27.5419921875,8,8,1024,2048,0.8463444086784627,0.7857142857142857,0.05
MNIST,medium,42,10,a1,activation_fisher,loss_aware,0.048552638036198914,27.5419921875,8,8,1024,2048,0.8463444086784627,0.8545454545454545,0.1
MNIST,medium,42,10,a1,activation_fisher,loss_aware,0.048552638036198914,27.5419921875,8,8,1024,2048,0.8463444086784627,0.6859504132231405,0.2
MNIST,medium,42,10,a2,activation_fisher,loss_aware,0.048552638036198914,27.5419921875,8,8,1024,2048,0.7998315530498091,0.7142857142857143,0.05
MNIST,medium,42,10,a2,activation_fisher,loss_aware,0.048552638036198914,27.5419921875,8,8,1024,2048,0.7998315530498091,0.6129032258064516,0.1
MNIST,medium,42,10,a2,activation_fisher,loss_aware,0.048552638036198914,27.5419921875,8,8,1024,2048,0.7998315530498091,0.6451612903225806,0.2
MNIST,medium,42,10,a3,activation_fisher,loss_aware,0.048552638036198914,27.5419921875,8,8,1024,2048,0.845386605017396,0.7142857142857143,0.05
MNIST,medium,42,10,a3,activation_fisher,loss_aware,0.048552638036198914,27.5419921875,8,8,1024,2048,0.845386605017396,0.5,0.1
MNIST,medium,42,10,a3,activation_fisher,loss_aware,0.048552638036198914,27.5419921875,8,8,1024,2048,0.845386605017396,0.7241379310344828,0.2
MNIST,medium,42,10,a4,activation_fisher,loss_aware,0.048552638036198914,27.5419921875,8,8,1024,2048,0.7243589743589743,0.5,0.05
MNIST,medium,42,10,a4,activation_fisher,loss_aware,0.048552638036198914,27.5419921875,8,8,1024,2048,0.7243589743589743,0.3333333333333333,0.1
MNIST,medium,42,10,a4,activation_fisher,loss_aware,0.048552638036198914,27.5419921875,8,8,1024,2048,0.7243589743589743,0.6,0.2
