dataset,architecture,seed,epoch,layer,criterion,criterion_group,reference_criterion,spearman,topk_jaccard,topk_ratio
MNIST,medium,42,10,a3,firing_rate,baseline,activation_fisher,0.07287605778125714,0.21951219512195122,0.2
MNIST,medium,42,10,a4,firing_rate,baseline,activation_fisher,0.2201540805126177,0.5,0.05
MNIST,medium,42,10,a4,firing_rate,baseline,activation_fisher,0.2201540805126177,0.2,0.1
MNIST,medium,42,10,a4,firing_rate,baseline,activation_fisher,0.2201540805126177,0.09090909090909091,0.2
MNIST,medium,42,10,a1,activation_variance,baseline,activation_fisher,0.7746048570459648,0.6129032258064516,0.05
MNIST,medium,42,10,a1,activation_variance,baseline,activation_fisher,0.7746048570459648,0.7288135593220338,0.1
MNIST,medium,42,10,a1,activation_variance,baseline,activation_fisher,0.7746048570459648,0.632,0.2
MNIST,medium,42,10,a2,activation_variance,baseline,activation_fisher,0.5943693806461765,0.8461538461538461,0.05
MNIST,medium,42,10,a2,activation_variance,baseline,activation_fisher,0.5943693806461765,0.42857142857142855,0.1
MNIST,medium,42,10,a2,activation_variance,baseline,activation_fisher,0.5943693806461765,0.3783783783783784,0.2
MNIST,medium,42,10,a3,activation_variance,baseline,activation_fisher,0.5471239241897089,0.5,0.05
MNIST,medium,42,10,a3,activation_variance,baseline,activation_fisher,0.5471239241897089,0.3333333333333333,0.1
MNIST,medium,42,10,a3,activation_variance,baseline,activation_fisher,0.5471239241897089,0.42857142857142855,0.2
MNIST,medium,42,10,a4,activation_variance,baseline,activation_fisher,0.5813186813186814,0.5,0.05
MNIST,medium,42,10,a4,activation_variance,baseline,activation_fisher,0.5813186813186814,0.2,0.1
MNIST,medium,42,10,a4,activation_variance,baseline,activation_fisher,0.5813186813186814,0.3333333333333333,0.2
MNIST,medium,42,10,a1,class_selectivity,loss_free,activation_fisher,0.6669799144608155,0.6666666666666666,0.05
MNIST,medium,42,10,a1,class_selectivity,loss_free,activation_fisher,0.6669799144608155,0.6721311475409836,0.1
MNIST,medium,42,10,a1,class_selectivity,loss_free,activation_fisher,0.6669799144608155,0.5813953488372093,0.2
MNIST,medium,42,10,a2,class_selectivity,loss_free,activation_fisher,0.5401110101783172,0.8461538461538461,0.05
MNIST,medium,42,10,a2,class_selectivity,loss_free,activation_fisher,0.5401110101783172,0.42857142857142855,0.1
MNIST,medium,42,10,a2,class_selectivity,loss_free,activation_fisher,0.5401110101783172,0.3783783783783784,0.2
MNIST,medium,42,10,a3,class_selectivity,loss_free,activation_fisher,0.4457059146676433,0.5,0.05
MNIST,medium,42,10,a3,class_selectivity,loss_free,activation_fisher,0.4457059146676433,0.2631578947368421,0.1
MNIST,medium,42,10,a3,class_selectivity,loss_free,activation_fisher,0.4457059146676433,0.35135135135135137,0.2
MNIST,medium,42,10,a4,class_selectivity,loss_free,activation_fisher,0.36103479853479853,0.5,0.05
MNIST,medium,42,10,a4,class_selectivity,loss_free,activation_fisher,0.36103479853479853,0.2,0.1
MNIST,medium,42,10,a4,class_selectivity,loss_free,activation_fisher,0.36103479853479853,0.2,0.2
MNIST,medium,42,10,a1,redundancy,loss_free,activation_fisher,-0.4004218836758843,0.0,0.05
MNIST,medium,42,10,a1,redundancy,loss_free,activation_fisher,-0.4004218836758843,0.0,0.1
MNIST,medium,42,10,a1,redundancy,loss_free,activation_fisher,-0.4004218836758843,0.046153846153846156,0.2
MNIST,medium,42,10,a2,redundancy,loss_free,activation_fisher,-0.41171802355744724,0.0,0.05
MNIST,medium,42,10,a2,redundancy,loss_free,activation_fisher,-0.41171802355744724,0.0,0.1
MNIST,medium,42,10,a2,redundancy,loss_free,activation_fisher,-0.41171802355744724,0.02,0.2
MNIST,medium,42,10,a3,redundancy,loss_free,activation_fisher,-0.1535976562152528,0.0,0.05
MNIST,medium,42,10,a3,redundancy,loss_free,activation_fisher,-0.1535976562152528,0.0,0.1
MNIST,medium,42,10,a3,redundancy,loss_free,activation_fisher,-0.1535976562152528,0.1111111111111111,0.2
MNIST,medium,42,10,a4,redundancy,loss_free,activation_fisher,-0.13035961915284072,0.0,0.05
MNIST,medium,42,10,a4,redundancy,loss_free,activation_fisher,-0.13035961915284072,0.0,0.1
MNIST,medium,42,10,a4,redundancy,loss_free,activation_fisher,-0.13035961915284072,0.043478260869565216,0.2
MNIST,medium,42,10,a1,hebbian,loss_free,activation_fisher,0.7540165354770119,0.6666666666666666,0.05
MNIST,medium,42,10,a1,hebbian,loss_free,activation_fisher,0.7540165354770119,0.7288135593220338,0.1
MNIST,medium,42,10,a1,hebbian,loss_free,activation_fisher,0.7540165354770119,0.6585365853658537,0.2
MNIST,medium,42,10,a2,hebbian,loss_free,activation_fisher,0.5039661819508322,0.8461538461538461,0.05
MNIST,medium,42,10,a2,hebbian,loss_free,activation_fisher,0.5039661819508322,0.42857142857142855,0.1
MNIST,medium,42,10,a2,hebbian,loss_free,activation_fisher,0.5039661819508322,0.4166666666666667,0.2
MNIST,medium,42,10,a3,hebbian,loss_free,activation_fisher,0.3552119575169383,0.7142857142857143,0.05
MNIST,medium,42,10,a3,hebbian,loss_free,activation_fisher,0.3552119575169383,0.4117647058823529,0.1
MNIST,medium,42,10,a3,hebbian,loss_free,activation_fisher,0.3552119575169383,0.25,0.2
MNIST,medium,42,10,a4,hebbian,loss_free,activation_fisher,0.3551739926739927,0.5,0.05
MNIST,medium,42,10,a4,hebbian,loss_free,activation_fisher,0.3551739926739927,0.3333333333333333,0.1
MNIST,medium,42,10,a4,hebbian,loss_free,activation_fisher,0.3551739926739927,0.2,0.2
MNIST,medium,42,10,a1,weight_fisher,loss_aware,activation_fisher,0.9086843628418241,0.6129032258064516,0.05
MNIST,medium,42,10,a1,weight_fisher,loss_aware,activation_fisher,0.9086843628418241,0.9615384615384616,0.1
MNIST,medium,42,10,a1,weight_fisher,loss_aware,activation_fisher,0.9086843628418241,0.8053097345132744,0.2
MNIST,medium,42,10,a2,weight_fisher,loss_aware,activation_fisher,0.8840229745291723,1.0,0.05
MNIST,medium,42,10,a2,weight_fisher,loss_aware,activation_fisher,0.8840229745291723,0.7241379310344828,0.1
MNIST,medium,42,10,a2,weight_fisher,loss_aware,activation_fisher,0.8840229745291723,0.7586206896551724,0.2
MNIST,medium,42,10,a3,weight_fisher,loss_aware,activation_fisher,0.8505195934810474,0.7142857142857143,0.05
MNIST,medium,42,10,a3,weight_fisher,loss_aware,activation_fisher,0.8505195934810474,0.7142857142857143,0.1
MNIST,medium,42,10,a3,weight_fisher,loss_aware,activation_fisher,0.8505195934810474,0.6129032258064516,0.2
MNIST,medium,42,10,a4,weight_fisher,loss_aware,activation_fisher,0.6444139194139195,0.5,0.05
MNIST,medium,42,10,a4,weight_fisher,loss_aware,activation_fisher,0.6444139194139195,0.3333333333333333,0.1
MNIST,medium,42,10,a4,weight_fisher,loss_aware,activation_fisher,0.6444139194139195,0.3333333333333333,0.2
