dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,medium,42,10,all,all,random,baseline,0,0.5,0,0.9491,0.9532,1.2790331293106079,1.2693549907684327,244522,0.5747813233631858,244032,0.5749163879598662,0.0,0.0,0,0,0,0.3431606850354001,0.9532,1.2693549785614013,0.32933050591964275,574080,575050,"[0.9704081632653061, 0.9541850220264317, 0.9728682170542635, 0.9594059405940594, 0.9684317718940937, 0.9674887892376681, 0.9363256784968684, 0.9017509727626459, 0.971252566735113, 0.9326065411298315]","[0.9536757301107754, 0.9437115215479331, 0.9667673716012085, 0.9495548961424333, 0.9769539078156313, 0.9608062709966405, 0.9424460431654677, 0.9046270066100094, 0.9668737060041408, 0.9303991811668373]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.5,1,0.9706,0.9742,0.10133202158510685,0.0882637828193605,244522,0.5747813233631858,244032,0.5749163879598662,0.0,0.0,0,0,0,0.36618844501208514,0.9742,0.08826378250345587,0.33519189804792404,574080,575050,"[0.9908163265306122, 0.9911894273127754, 0.9728682170542635, 0.9732673267326732, 0.9674134419551935, 0.9742152466367713, 0.9832985386221295, 0.9678988326848249, 0.9681724845995893, 0.9514370664023786]","[0.9748237663645518, 0.9824098504837291, 0.9637462235649547, 0.960435212660732, 0.9659318637274549, 0.9764837625979843, 0.9835560123329907, 0.9763928234183191, 0.974120082815735, 0.946775844421699]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.5,3,0.9773,0.9797,0.08449540102481842,0.07268285024985671,244522,0.5747813233631858,244032,0.5749163879598662,0.0,0.0,0,0,0,0.33813020901288837,0.9797,0.07268284505829214,0.3262884638970718,574080,575050,"[0.9887755102040816, 0.9938325991189427, 0.9777131782945736, 0.9811881188118812, 0.9735234215885947, 0.9786995515695067, 0.9864300626304802, 0.97568093385214, 0.9702258726899384, 0.9692765113974232]","[0.9838872104733132, 0.9824098504837291, 0.9697885196374623, 0.9723046488625123, 0.9749498997995992, 0.9787234042553191, 0.9856115107913669, 0.9848914069877243, 0.9761904761904762, 0.9631525076765609]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.5,5,0.978,0.981,0.08099778597541153,0.07162953816046938,244522,0.5747813233631858,244032,0.5749163879598662,0.0,0.0,0,0,0,0.3518987409770489,0.981,0.07162954010954127,0.3362378990277648,574080,575050,"[0.9887755102040816, 0.9920704845814978, 0.9835271317829457, 0.9811881188118812, 0.9765784114052953, 0.9798206278026906, 0.9874739039665971, 0.9785992217898832, 0.9691991786447639, 0.9712586719524281]","[0.9828801611278952, 0.9797713280562885, 0.9748237663645518, 0.9703264094955489, 0.9739478957915831, 0.9787234042553191, 0.987667009249743, 0.9867799811142587, 0.9761904761904762, 0.9682702149437052]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.7,0,0.3105,0.3168,2.1201768207550047,2.116623095321655,136877,0.7619737414137902,136577,0.7620941332218506,0.0,0.0,0,0,0,0.3406401200918481,0.3168,2.1166231075286865,0.34772248996887356,574080,575050,"[0.0836734693877551, 0.0, 0.48643410852713176, 0.25544554455445545, 0.8543788187372708, 0.21188340807174888, 0.0, 0.0, 0.997946611909651, 0.32309217046580774]","[0.094662638469285, 0.0, 0.46424974823766363, 0.26310583580613256, 0.8466933867735471, 0.18253079507278835, 0.0, 0.0, 0.9979296066252588, 0.3193449334698055]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.7,1,0.9421,0.9478,0.2324360938310623,0.21297104730606078,136877,0.7619737414137902,136577,0.7620941332218506,0.0,0.0,0,0,0,0.31796557002235204,0.9478,0.21297104741334916,0.3498046000022441,574080,575050,"[0.9846938775510204, 0.9885462555066079, 0.938953488372093, 0.9534653465346534, 0.9480651731160896, 0.9147982062780269, 0.9665970772442589, 0.9289883268482491, 0.9127310061601642, 0.933597621407334]","[0.9657603222557906, 0.9736147757255936, 0.9345417925478349, 0.9277942631058358, 0.9428857715430862, 0.9339305711086227, 0.9712230215827338, 0.943342776203966, 0.9109730848861284, 0.9109518935516888]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.7,3,0.9593,0.9637,0.1448680269241333,0.12770025095045567,136877,0.7619737414137902,136577,0.7620941332218506,0.0,0.0,0,0,0,0.32573978998698294,0.9637,0.12770025006830693,0.3229510129895061,574080,575050,"[0.9897959183673469, 0.9885462555066079, 0.9593023255813954, 0.9683168316831683, 0.9653767820773931, 0.9360986547085202, 0.975991649269311, 0.9591439688715954, 0.9425051334702259, 0.9464816650148662]","[0.9718026183282981, 0.9744942832014072, 0.9546827794561934, 0.9495548961424333, 0.9569138276553106, 0.9585666293393057, 0.9825282631038027, 0.9697828139754485, 0.9420289855072463, 0.9293756397134084]",batch,both
MNIST,medium,42,10,all,all,random,baseline,0,0.7,5,0.9662,0.97,0.12330335804820061,0.10507731841355562,136877,0.7619737414137902,136577,0.7620941332218506,0.0,0.0,0,0,0,0.3636082090670243,0.97,0.10507731668502092,0.3676405940204859,574080,575050,"[0.9887755102040816, 0.9903083700440528, 0.9651162790697675, 0.9732673267326732, 0.9674134419551935, 0.9596412556053812, 0.9770354906054279, 0.9659533073929961, 0.9620123203285421, 0.9474727452923687]","[0.973816717019134, 0.9762532981530343, 0.9617321248741189, 0.9554896142433235, 0.9659318637274549, 0.9675251959686451, 0.987667009249743, 0.9745042492917847, 0.9596273291925466, 0.9375639713408394]",batch,both
MNIST,medium,42,10,a1,layerwise,random,baseline,0,0.05,0,0.9759,0.9782,0.09483784497380257,0.08287704907409206,549025,0.0452569341796365,548080,0.04528985507246375,0.0,0.0,0,0,0,0.3537791029084474,0.9782,0.08287704877830401,0.34030613489449024,574080,575050,"[0.9877551020408163, 0.9947136563876652, 0.9738372093023255, 0.9841584158415841, 0.9694501018329938, 0.9730941704035875, 0.9895615866388309, 0.9766536964980544, 0.9620123203285421, 0.9682854311199207]","[0.9859013091641491, 0.9894459102902374, 0.9718026183282981, 0.9643916913946587, 0.9809619238476954, 0.9708846584546472, 0.9917780061664954, 0.9801699716713881, 0.9658385093167702, 0.95496417604913]",batch,both
MNIST,medium,42,10,a1,layerwise,random,baseline,0,0.05,1,0.9812,0.9826,0.08046144643872977,0.06923044667495051,549025,0.0452569341796365,548080,0.04528985507246375,0.0,0.0,0,0,0,0.32498000597115606,0.9826,0.06923044768599429,0.3340178730431944,574080,575050,"[0.9908163265306122, 0.9938325991189427, 0.9835271317829457, 0.9851485148514851, 0.984725050916497, 0.976457399103139, 0.9843423799582464, 0.9844357976653697, 0.9722792607802875, 0.9682854311199207]","[0.9869083585095669, 0.9832893579595426, 0.9768378650553877, 0.9792284866468842, 0.9889779559118237, 0.9764837625979843, 0.9856115107913669, 0.9886685552407932, 0.9772256728778468, 0.9672466734902764]",batch,both
