dataset,architecture,seed,epoch,layer,prune_scope,criterion,criterion_group,random_draw,pruning_percentage,fine_tune_epochs,validation_accuracy,test_accuracy,validation_loss,test_loss,parameter_count,parameter_reduction,estimated_macs,mac_reduction,scoring_time_seconds,scoring_memory_mb,num_forward_passes,num_backward_passes,calibration_size,compact_inference_time_seconds,compact_test_accuracy,compact_test_loss,masked_inference_time_seconds,original_macs,original_parameter_count,test_per_class_accuracy_json,validation_per_class_accuracy_json,weight_fisher_mode,weight_fisher_parts
MNIST,small,44,10,all,all,random,baseline,0,0.5,0,0.9393,0.9414,0.41290860900878906,0.4013293185710907,109386,0.5348166670919343,109184,0.534896401308615,0.0,0.0,0,0,0,0.32873299391940236,0.9414,0.4013293387889862,0.3755700810579583,234752,235146,"[0.9755102040816327, 0.9418502202643172, 0.9244186046511628, 0.9722772277227723, 0.9541751527494908, 0.9405829596412556, 0.9478079331941545, 0.9095330739299611, 0.9250513347022588, 0.9246778989098117]","[0.9641393442622951, 0.9388686131386861, 0.9417879417879418, 0.9664031620553359, 0.9447186574531096, 0.9324894514767933, 0.9305699481865285, 0.9406614785992218, 0.9144942648592284, 0.9183477425552353]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.5,1,0.9706,0.9721,0.09329185078144074,0.08808280922323465,109386,0.5348166670919343,109184,0.534896401308615,0.0,0.0,0,0,0,0.3545980319613591,0.9721,0.08808281304389239,0.36351214488968253,234752,235146,"[0.9918367346938776, 0.9894273127753304, 0.9709302325581395, 0.9623762376237623, 0.9745417515274949, 0.9719730941704036, 0.9739039665970772, 0.9630350194552529, 0.9579055441478439, 0.9633300297324083]","[0.9805327868852459, 0.9872262773722628, 0.9760914760914761, 0.9575098814229249, 0.9693978282329714, 0.9556962025316456, 0.9823834196891191, 0.9785992217898832, 0.9436913451511991, 0.9721421709894332]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.5,3,0.9747,0.9773,0.07878770484924316,0.07525267723891885,109386,0.5348166670919343,109184,0.534896401308615,0.0,0.0,0,0,0,0.3790828950004652,0.9773,0.07525267805252224,0.3656928150448948,234752,235146,"[0.9908163265306122, 0.9903083700440528, 0.9767441860465116, 0.9712871287128713, 0.9796334012219959, 0.9820627802690582, 0.9749478079331941, 0.9727626459143969, 0.9661190965092402, 0.9672943508424182]","[0.9815573770491803, 0.989963503649635, 0.9771309771309772, 0.9604743083003953, 0.9684106614017769, 0.9757383966244726, 0.983419689119171, 0.9873540856031129, 0.9551616266944735, 0.9663784822286263]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.5,5,0.9762,0.9778,0.07476650373935699,0.07199792925687507,109386,0.5348166670919343,109184,0.534896401308615,0.0,0.0,0,0,0,0.3349984750384465,0.9778,0.07199793167384341,0.3609166289679706,234752,235146,"[0.9908163265306122, 0.9903083700440528, 0.9777131782945736, 0.9732673267326732, 0.9775967413441955, 0.9786995515695067, 0.9780793319415448, 0.9708171206225681, 0.9691991786447639, 0.9702675916749257]","[0.9825819672131147, 0.9917883211678832, 0.9781704781704782, 0.9624505928853755, 0.9713721618953604, 0.9746835443037974, 0.9854922279792746, 0.9863813229571985, 0.9582898852971846, 0.9692603266090298]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.7,0,0.7978,0.7948,1.2210107824325562,1.2185277072906495,63887,0.728309220654402,63761,0.7283899604689203,0.0,0.0,0,0,0,0.3056617040419951,0.7948,1.2185276996612548,0.3364809590857476,234752,235146,"[0.8959183673469387, 0.920704845814978, 0.6308139534883721, 0.9534653465346534, 0.9266802443991853, 0.765695067264574, 0.33611691022964507, 0.806420233463035, 0.8634496919917864, 0.8186323092170465]","[0.9170081967213115, 0.9014598540145985, 0.6538461538461539, 0.9426877470355731, 0.910167818361303, 0.7510548523206751, 0.39378238341968913, 0.8180933852140078, 0.8498435870698644, 0.808837656099904]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.7,1,0.9456,0.9486,0.21083529481887817,0.20133657636642455,63887,0.728309220654402,63761,0.7283899604689203,0.0,0.0,0,0,0,0.30654270097147673,0.9486,0.20133657701015473,0.31028701504692435,234752,235146,"[0.9877551020408163, 0.9894273127753304, 0.938953488372093, 0.9366336633663367, 0.9592668024439919, 0.9114349775784754, 0.9697286012526096, 0.9396887159533074, 0.919917864476386, 0.9256689791873142]","[0.9754098360655737, 0.9753649635036497, 0.9521829521829522, 0.9239130434782609, 0.9615004935834156, 0.8987341772151899, 0.9720207253886011, 0.9591439688715954, 0.9040667361835245, 0.9289145052833814]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.7,3,0.9569,0.9607,0.14238997955322266,0.13458001481294632,63887,0.728309220654402,63761,0.7283899604689203,0.0,0.0,0,0,0,0.3169002360664308,0.9607,0.13458001082539559,0.32423293904867023,234752,235146,"[0.9846938775510204, 0.9885462555066079, 0.9534883720930233, 0.9544554455445544, 0.9592668024439919, 0.9439461883408071, 0.9749478079331941, 0.9552529182879378, 0.9394250513347022, 0.9484638255698712]","[0.9733606557377049, 0.9771897810218978, 0.9532224532224532, 0.9367588932806324, 0.9585389930898321, 0.9356540084388185, 0.9751295336787564, 0.9698443579766537, 0.9290928050052137, 0.9567723342939481]",batch,both
MNIST,small,44,10,all,all,random,baseline,0,0.7,5,0.9611,0.9655,0.12426029300689698,0.11777435755729675,63887,0.728309220654402,63761,0.7283899604689203,0.0,0.0,0,0,0,0.32091255101840943,0.9655,0.11777435712814331,0.30626123200636357,234752,235146,"[0.9857142857142858, 0.9894273127753304, 0.9622093023255814, 0.9603960396039604, 0.9653767820773931, 0.9540358744394619, 0.9780793319415448, 0.9620622568093385, 0.9404517453798767, 0.9534192269573836]","[0.9774590163934426, 0.9808394160583942, 0.9656964656964657, 0.9436758893280632, 0.9634748272458046, 0.9419831223628692, 0.9772020725388602, 0.9727626459143969, 0.9290928050052137, 0.9558117195004803]",batch,both
MNIST,small,44,10,a1,layerwise,random,baseline,0,0.05,0,0.9784,0.9794,0.07622322670817375,0.07303952865852043,224190,0.04659232987165418,223808,0.04661941112322787,0.0,0.0,0,0,0,0.31106471305247396,0.9794,0.07303952985135838,0.3172597059747204,234752,235146,"[0.9928571428571429, 0.9929515418502203, 0.9786821705426356, 0.9792079207920792, 0.9826883910386965, 0.9809417040358744, 0.9822546972860126, 0.9834630350194552, 0.9722792607802875, 0.9474727452923687]","[0.9846311475409836, 0.9936131386861314, 0.9823284823284824, 0.9713438735177866, 0.9851924975320829, 0.9820675105485233, 0.9896373056994818, 0.9931906614785992, 0.954118873826903, 0.94716618635927]",batch,both
MNIST,small,44,10,a1,layerwise,random,baseline,0,0.05,1,0.9812,0.9831,0.0650165658712387,0.060534973463090135,224190,0.04659232987165418,223808,0.04661941112322787,0.0,0.0,0,0,0,0.308902918943204,0.9831,0.060534972548903894,0.3129239430418238,234752,235146,"[0.9897959183673469, 0.9920704845814978, 0.9864341085271318, 0.9831683168316832, 0.9786150712830958, 0.9809417040358744, 0.9832985386221295, 0.9844357976653697, 0.9753593429158111, 0.9752229930624381]","[0.985655737704918, 0.9927007299270073, 0.9833679833679834, 0.9752964426877471, 0.9802566633761106, 0.9757383966244726, 0.9906735751295337, 0.9883268482490273, 0.9624608967674662, 0.9759846301633045]",batch,both
